sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
31p,1,11066,1,10,O,white,OCoQoQCoCQ,1,1,14860,1326
31p,2,28129,0,10,O,green,CoQCoQCQoC,0,1,2778,917
31p,3,32733,0,10,O,white,QCoQCoCQoQ,0,1,6533,942
31p,4,41083,1,10,O,green,OCoQCoQCoQ,1,1,4151,507
31p,5,46685,1,10,O,white,OQCoQCoQCo,1,1,3224,2640
31p,6,53471,1,10,O,green,OoCQCoQCoQ,1,1,5202,1134
31p,7,60695,1,10,O,white,OoCQCQoCQo,1,1,2704,1768
31p,8,66107,0,10,O,white,QCoQCoQCoQ,3,0,2559,2135
31p,9,71707,0,10,O,green,CQoQoCoQCo,0,1,13298,1958
31p,10,87936,0,10,O,green,QoCQCoQCoQ,0,1,4343,1223
31p,11,94413,1,10,O,white,OQCoQCoQCo,1,1,1857,1818
31p,12,98982,1,10,O,green,OCQoCQoQCo,1,1,2072,1020
31p,13,102964,0,10,O,white,QCoQCoQCoC,4,0,3730,1149
31p,14,108730,1,10,O,green,OCoQCoQoCQ,1,1,1358,1170
31p,15,112178,1,10,O,white,OQoCQoCoCQ,1,1,2268,1187
31p,16,116554,0,10,O,green,oCQCQoQoCQ,8,0,9851,870
31p,17,128171,1,10,O,green,OQoCoQCoQC,1,1,2639,1157
31p,18,132875,1,10,O,white,OCoQoQCoQC,1,1,1520,816
31p,19,136126,1,10,O,white,OCoQoCQoQC,1,1,2975,688
31p,20,140702,0,10,O,white,oCQCoQoCQo,0,1,3675,1164
31p,21,146439,0,10,O,white,QoCoQCQoCQ,0,1,4331,1315
31p,22,152976,0,10,O,green,oCQoCQoQCQ,0,1,2080,1844
31p,23,157808,0,10,O,white,QCoQCoQCoC,0,1,4360,1346
31p,24,164426,0,10,O,white,CoQoCQoCQC,0,1,3772,1035
31p,25,170145,1,10,O,green,OQCoQoCoQC,1,1,1012,1168
31p,26,173263,1,10,O,white,OoQCQoCQCo,1,1,2456,888
31p,27,177558,0,10,O,green,CQoCoQoCQo,0,1,1765,953
31p,28,181166,0,10,O,green,CoQCoQCQoQ,0,1,1877,936
31p,29,184867,1,10,O,green,OoQCoQCQCo,1,1,1001,931
31p,30,187720,0,10,O,green,QCoCQoCQoC,0,1,1438,2154
31p,31,202767,1,10,O,green,OCoQoCQCoQ,0,1,7264,1944
31p,32,212918,1,10,O,white,OCoQCoQoQC,1,1,2145,952
31p,33,216906,1,10,O,white,OQCoCoQCoQ,1,1,1463,856
31p,34,220115,0,10,O,white,oCQoCQCoQC,0,1,2347,930
31p,35,224286,0,10,O,white,oQCQCoCQoQ,0,1,3056,1538
31p,36,229787,0,10,O,white,CoQCoQoCQo,0,1,2423,1162
31p,37,234281,1,10,O,green,OQCoQoCoQC,1,1,1227,3637
31p,38,240036,0,10,O,green,CQoQoCoQCo,0,1,1558,1038
31p,39,243543,0,10,O,green,CoQCoQoCQC,0,1,1418,795
31p,40,246663,1,10,O,green,OoQCQoCoQC,1,1,1198,1662
