sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
25g,1,13780,1,10,O,green,OCQoQoCoCQ,1,1,803,536
25g,2,16030,0,10,O,green,CQoCQoQoCo,6,0,2928,726
25g,3,20587,0,10,O,green,CoQCQoQCoC,0,1,2529,812
25g,4,24820,0,10,O,green,oQCoQCQCoQ,0,1,1161,814
25g,5,27706,0,10,O,green,oCQoQCQoCQ,0,1,954,674
25g,6,30248,0,10,O,green,CQoQCoQCoQ,0,1,1690,592
25g,7,33456,1,10,O,green,OCQoQCoCQo,1,1,2884,538
25g,8,37778,1,10,O,green,OQoCoQCQoC,1,1,962,487
25g,9,40140,1,10,O,green,OQoCoQCQoC,1,1,826,516
25g,10,42369,0,10,O,green,CoQoQCQCoQ,0,1,2564,650
25g,11,46476,1,10,O,green,OQCoQCoCQo,1,1,688,504
25g,12,48570,1,10,O,green,OCQoCoQCQo,1,1,1156,1349
25g,13,51995,0,10,O,green,oQCoQCQoCQ,0,1,1696,838
25g,14,55426,0,10,O,green,CQoCQoCQoQ,0,1,3161,604
25g,15,60113,0,10,O,green,oQCQoCQCoC,0,1,3581,1076
25g,16,65657,0,10,O,green,CoQCQoCQoQ,0,1,968,819
25g,17,68352,1,10,O,green,OQoCQoCQoC,1,1,1325,503
25g,18,71111,1,10,O,green,OoQCQCoQCo,1,1,886,2425
25g,19,75316,1,10,O,green,OoCQoCQoCQ,1,1,1040,663
25g,20,77944,0,10,O,green,QoCQoCQoCQ,0,1,794,767
25g,21,80420,1,10,O,green,OCQoCQoCoQ,1,1,749,1357
25g,22,83435,1,10,O,green,OoQCQoCQCo,1,1,584,551
25g,23,85456,1,10,O,green,OQCoQCoQCo,1,1,615,982
25g,24,87971,0,10,O,green,QCoQCoQCoQ,0,1,2721,717
25g,25,92317,1,10,O,green,OCQoCQoCQo,1,1,797,667
25g,26,94698,0,10,O,green,CoQoQCQoCo,0,1,899,686
