sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
8,1,9735,1,10,O,white,OQoCQoCoQC,0,1,4764,4982
8,2,20331,1,10,O,white,OCQoQCoQCo,1,1,14866,1858
8,3,37916,1,10,O,green,OCoQCoQoQC,0,1,8465,5857
8,4,53098,0,10,O,green,QCoQCoCQoQ,5,0,5823,6888
8,5,66646,0,10,O,white,QoCoCQCoQC,5,0,46403,4864
8,6,118775,1,10,O,white,OQCoQCoQoC,1,1,53660,1918
8,7,175190,1,10,O,white,OoCQCoQoCQ,0,1,3568,2784
8,8,182382,1,10,O,white,OQoCoQCQoC,6,0,1459,5234
8,9,189913,0,10,O,white,CQoCoQoCQC,0,1,45389,848
8,10,236988,0,10,O,white,oQCQoCQCoQ,4,0,2861,5317
8,11,246025,1,10,O,white,OCQoQCoQoC,1,1,26993,1049
