sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
35w,1,26225,0,10,O,white,CQoQCoCQoQ,0,1,1966,5748
35w,2,34848,0,10,O,white,CQoQCoCoQo,0,1,4479,810
35w,3,41075,1,10,O,white,OCoQoQCQCo,1,1,3071,659
35w,4,45699,1,10,O,white,OQCoQCoCoQ,1,1,3158,709
35w,5,50509,1,10,O,white,OQoCQoCQoC,1,1,5174,499
35w,6,57058,1,10,O,white,OCQoQoCoQC,1,1,4016,497
35w,7,62463,0,10,O,white,CoQoQCoCQo,0,1,3121,1216
35w,8,67708,1,10,O,white,OCoQoQCQCo,1,1,2018,2802
35w,9,73427,1,10,O,white,OoCQCoQoCQ,1,1,3617,1008
35w,10,78951,1,10,O,white,OoCQoCQCQo,1,1,1705,1297
35w,11,82853,1,10,O,white,OCoQCoQoCQ,1,1,1531,644
35w,12,85923,0,10,O,white,QCoQCoCoQC,0,1,3423,1581
35w,13,91821,1,10,O,white,OoCQCQoCQo,0,1,1564,5907
35w,14,100197,1,10,O,white,OoQCoQCoQC,1,1,2395,614
35w,15,104122,1,10,O,white,OCoQoCQCQo,1,1,3202,695
35w,16,108931,1,10,O,white,OCQoCQoCQo,1,1,2158,628
35w,17,112624,1,10,O,white,OoCQoCQoQC,1,1,1829,697
35w,18,116043,0,10,O,white,oCQoCQCQoQ,0,1,5626,1835
35w,19,124416,1,10,O,white,OQoCQoCQoC,1,1,1122,2262
35w,20,128725,0,10,O,white,CoQCoQCoQC,0,1,3350,1417
35w,21,134432,0,10,O,white,oCQoCQoCQC,0,1,2956,716
35w,22,139043,1,10,O,white,OoCQCoQCoQ,1,1,3072,1058
35w,23,144069,0,10,O,white,oQCoQCoQCo,0,1,5125,658
35w,24,150742,0,10,O,white,oQCoCQoCQC,0,1,2479,1443
35w,25,155570,1,10,O,white,OQoCoQCQoC,0,1,5087,1533
35w,26,163104,1,10,O,white,OQoCQoCQoC,1,1,1280,732
35w,27,166031,0,10,O,white,QCoCQoQoCQ,0,1,1847,3205
35w,28,171985,1,10,O,white,OoQCoQCoCQ,1,1,3201,453
35w,29,176551,0,10,O,white,CoQoCQoCQo,0,1,3411,921
35w,30,181794,0,10,O,white,CQoQoCQoCo,0,1,3633,696
35w,31,193658,0,10,O,white,oQCoQCQoCQ,0,1,4079,1596
35w,32,200261,0,10,O,white,CQoCQoCQoC,0,1,5053,965
35w,1,16565,1,10,O,white,OQoCoQCQCo,1,1,7643,740
