sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
29p,1,2347,0,10,O,white,QCoQoCoQCQ,0,1,15589,988
29p,2,19809,1,10,O,white,OCoQoCQCQo,1,1,2494,167
29p,3,23366,1,10,O,green,OCQoQCoQCo,1,1,1020,421
29p,4,25693,1,10,O,white,OQoCQoCQoC,1,1,1090,394
29p,5,28100,1,10,O,white,OoQCoCQCoQ,1,1,1392,283
29p,6,30658,1,10,O,white,OCQoQCoQCo,1,1,1131,290
29p,7,32960,1,10,O,white,OCQoCoQoQC,1,1,1609,449
29p,8,35925,0,10,O,green,QCoQCoCQoC,0,1,1051,793
29p,9,38691,0,10,O,white,CQoQCoQCoQ,0,1,1404,1591
29p,10,42582,1,10,O,white,OCoQoQCoQC,0,1,12139,536
29p,11,56177,1,10,O,green,OQoCoCQCoQ,1,1,2186,66
29p,12,59332,0,10,O,green,QCoCQoQCoC,0,1,1154,527
29p,13,61915,0,10,O,green,CQoQoCoQCQ,0,1,54945,733
29p,14,118467,1,10,O,green,OoCQoCQCoQ,1,1,948,4484
29p,15,124788,1,10,O,white,OoQCoQCQoC,1,1,5919,31
29p,16,131623,0,10,O,white,QCoCQoCoQC,6,0,1859,89
29p,17,134477,1,10,O,green,OCoQCoQoCQ,1,1,1062,62
29p,18,136505,0,10,O,white,QCoQCoCQoQ,0,1,2136,613
29p,19,140152,1,10,O,green,OoCQCoQoCQ,1,1,825,75
29p,20,141958,0,10,O,green,CQoQCoCQoQ,0,1,822,457
29p,21,144129,0,10,O,white,QoCQoCoCQC,0,1,1523,922
29p,22,147461,1,10,O,green,OQoCQCoQCo,1,1,721,184
29p,23,149297,1,10,O,green,OQoCoCQCoQ,1,1,978,3639
29p,24,154819,0,10,O,white,QCoCQoQCoC,0,1,1906,513
29p,25,158145,0,10,O,green,oCQCoQCQoQ,0,1,1107,696
29p,26,160854,0,10,O,white,oCQCoQoCQC,0,1,1671,634
29p,27,164048,0,10,O,green,CQoCQoCQoC,0,1,987,566
29p,28,166510,0,10,O,green,QCoCQoCoQo,0,1,905,1150
29p,29,169485,0,10,O,green,QCoQCoCQoQ,0,1,644,481
29p,30,171521,0,10,O,white,CQoQoCoQCo,0,1,1751,609
29p,31,183933,1,10,O,green,OCoQoQCoQC,0,1,12900,566
29p,32,198294,0,10,O,white,QoCoQCQoCQ,0,1,1311,443
29p,33,200953,0,10,O,white,QCoQCoQoCo,0,1,1181,1324
29p,34,204376,1,10,O,white,OCQoQCoQCo,1,1,1286,68
29p,35,206620,1,10,O,white,OCoQCoQCoQ,1,1,1415,58
29p,36,208984,0,10,O,green,QoCQoCoCQC,0,1,692,416
29p,37,210980,1,10,O,green,OCQoQCoCoQ,1,1,816,57
29p,38,212740,0,10,O,green,CoQCoQoCQo,0,1,755,451
29p,39,214842,1,10,O,white,OoQCQCoCQo,1,1,937,45
29p,40,216732,1,10,O,green,OCQoQoCQCo,1,1,877,59
