sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
31m,1,8697,1,10,O,white,OCQoCQoQoC,0,1,3935,785
31m,2,14303,1,10,O,green,OQoCoQCoQC,1,1,1157,680
31m,3,17040,1,10,O,green,OoCQCoQoCQ,1,1,1080,839
31m,4,19853,1,10,O,green,OCQoCoQCQo,1,1,1165,710
31m,5,22627,1,10,O,green,OCoQCQoCQo,1,1,1635,722
31m,6,25894,0,10,O,green,QoCQCoCQoC,0,1,3236,1307
31m,7,31354,1,10,O,white,OoQCoCQCoQ,0,1,3739,798
31m,8,36784,1,10,O,white,OCoQCQoCQo,1,1,2606,1527
31m,9,41820,1,10,O,green,OCQoQoCoCQ,1,1,2057,693
31m,10,45452,0,10,O,green,CoQCoQCoQC,0,1,5196,1066
31m,11,52610,1,10,O,green,OCQoQoCQoC,1,1,1038,636
31m,12,55181,1,10,O,white,OQoCoQCoQC,1,1,2241,523
31m,13,58835,0,10,O,white,QoCoQCoCQC,0,1,3063,632
31m,14,63443,0,10,O,white,QCoCoQCQoC,0,1,1812,468
31m,15,66634,0,10,O,white,oQCoQCoQCQ,0,1,4060,1159
31m,16,72770,0,10,O,white,oQCoQCQoCQ,0,1,4050,823
31m,17,78538,0,10,O,green,QCoCQoQCoQ,0,1,2510,553
31m,18,82492,1,10,O,green,OQoCQoCQoC,1,1,81,1678
31m,19,85138,0,10,O,white,CoQCoQCoQC,0,1,4163,611
31m,20,90835,1,10,O,green,OoQCQoCQoC,1,1,5197,605
31m,21,97560,0,10,O,green,CoQoCQCoQC,0,1,1063,502
31m,22,100018,0,10,O,green,oQCQCoCQoC,0,1,1170,764
31m,23,102846,1,10,O,white,OCQoCQoQCo,0,1,2083,1136
31m,24,106983,1,10,O,green,OCQoCQoCQo,1,1,1450,1271
31m,25,110596,0,10,O,white,QCoCoQoCQC,0,1,2232,935
31m,26,114645,1,10,O,white,OCQoCQoQCo,0,1,3270,499
31m,27,119286,0,10,O,green,oQCQoCoQCQ,0,1,1951,591
31m,28,122738,1,10,O,white,OQoCoCQoCQ,1,1,2640,1141
31m,29,127461,0,10,O,white,QCoQCoQCoQ,0,1,2315,789
31m,30,131475,1,10,O,white,OQoCQoCoQC,1,1,2729,1697
31m,31,139681,1,10,O,white,OCQoQCoCQo,1,1,2585,692
31m,32,143872,0,10,O,green,CQoQoCoQCo,0,1,1213,943
31m,33,146938,0,10,O,green,CoQCQoQCoQ,0,1,4130,851
31m,34,152832,0,10,O,white,QoCoCQoCQC,0,1,4237,518
31m,35,158490,0,10,O,green,oCQCoQoCQC,0,1,936,492
31m,36,160824,0,10,O,green,oCQoQCoQCo,0,1,1537,1148
31m,37,164408,0,10,O,white,QoCQoCoQCQ,0,1,6804,599
31m,38,172702,0,10,O,white,oCQoCQCoQC,0,1,2809,625
31m,39,177028,1,10,O,green,OCQoQCoQoC,1,1,1973,529
31m,40,180440,1,10,O,white,OQoCoCQoCQ,1,1,4692,1113
31m,1,31270,0,10,O,white,QCoCQoQoCo,0,1,5483,983
31m,2,38635,1,10,O,green,OQCoCQoCQo,1,1,1664,294
31m,3,41493,0,10,O,white,QCoQoCoQCo,0,1,4991,998
31m,4,48373,0,10,O,white,CoQoQCQoCo,0,1,2205,709
31m,5,52176,0,10,O,green,QoCoCQoQCQ,0,1,1237,753
31m,6,55080,0,10,O,green,oCQCoQCoQC,0,1,2023,834
