sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
9w,1,15052,0,10,O,white,QCoQoCoQCo,0,1,1892,406
9w,2,18275,1,10,O,white,OoCQCoQCQo,0,1,1484,535
9w,3,21228,1,10,O,white,OCoQCQoCoQ,1,1,1017,857
9w,4,23989,0,10,O,white,CQoCQoQCoQ,0,1,1114,641
9w,5,26649,1,10,O,white,OoQCoQCQoC,1,1,2060,796
9w,6,30397,1,10,O,white,OCoQoCQoCQ,1,1,2553,456
9w,7,34295,0,10,O,white,CoQCQoCoQC,0,1,4245,872
9w,8,40328,0,10,O,white,oQCQoCQoCQ,0,1,3306,2588
9w,9,47109,1,10,O,white,OoCQCQoQoC,1,1,1152,2070
9w,10,51239,1,10,O,white,OoQCoQCoQC,1,1,1429,564
9w,11,54121,0,10,O,white,oQCoQCoCQo,0,1,3972,624
9w,12,59638,1,10,O,white,OQCoCQoCQo,1,1,2289,1164
9w,13,63978,1,10,O,white,OoCQCoQoCQ,1,1,2427,539
9w,14,67859,0,10,O,white,QoCoCQoCQo,0,1,2885,1561
9w,15,73218,0,10,O,white,oCQCQoQCoC,0,1,3248,504
9w,16,77882,1,10,O,white,OCoQoQCQoC,1,1,2285,720
9w,17,81787,0,10,O,white,CQoQCoCQoQ,0,1,2044,703
9w,18,85453,1,10,O,white,OCQoQoCoQC,1,1,2182,977
9w,19,89518,0,10,O,white,oQCQCoCQoQ,0,1,6968,555
9w,20,97953,1,10,O,white,OQoCQoCoQC,1,1,1626,2623
9w,21,103136,0,10,O,white,QCoCQoCQoQ,0,1,6215,434
9w,22,110668,1,10,O,white,OoQCoCQCoQ,1,1,4616,2829
9w,23,119011,0,10,O,white,oCQoCQCoQC,0,1,3652,479
9w,24,124036,0,10,O,white,CQoCQoCoQo,0,1,3544,514
9w,25,128978,0,10,O,white,CQoCQoCQoC,0,1,3865,598
9w,26,134373,1,10,O,white,OCoQCoQoCQ,1,1,1813,488
9w,27,137563,1,10,O,white,OoCQCQoCoQ,1,1,2032,538
