sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
14p,1,14495,1,10,O,white,OoQCQCoCQo,1,1,13865,4962
14p,2,34183,0,10,O,white,CQoCQoQoCQ,0,1,9970,622
14p,3,45623,1,10,O,white,OoCQCoQCoQ,1,1,5857,1597
14p,4,53970,0,10,O,green,CQoQoCoQCo,0,1,6967,389
14p,5,62194,0,10,O,white,QoCQoCQCoC,9,0,6694,864
14p,6,70613,0,10,O,green,QCoQCoCoQo,0,1,1221,1123
14p,7,73804,0,10,O,white,oQCQCoCoQC,0,1,3447,876
14p,8,78989,0,10,O,white,CQoQCoCQoC,0,1,3530,747
14p,9,84127,0,10,O,green,CQoQCoCQoQ,0,1,1448,830
14p,10,87251,0,10,O,white,oQCQoCoCQo,0,1,4643,687
14p,11,93472,0,10,O,green,CoQoCQCQoC,0,1,1182,691
14p,12,96194,1,10,O,green,OCoQoCQCoQ,1,1,1335,1249
14p,13,99639,1,10,O,green,OCoQCoQoQC,1,1,5736,517
14p,14,106755,0,10,O,green,QCoQoCQCoC,0,1,861,592
14p,15,109070,0,10,O,white,oQCoQCoQCQ,0,1,3838,701
14p,16,114488,1,10,O,green,OQCoCoQCQo,1,1,1079,568
14p,17,116982,1,10,O,white,OQoCoCQoCQ,1,1,2712,1398
14p,18,121969,1,10,O,green,OoCQCoQoCQ,1,1,754,674
14p,19,124274,0,10,O,white,QCoCQoCoQo,0,1,3178,762
14p,20,129080,1,10,O,white,OQCoQCoQCo,0,1,4710,1171
14p,21,135853,0,10,O,white,CoQoCQCQoC,0,1,3153,665
14p,22,140518,1,10,O,green,OQoCQoCQoC,1,1,1338,582
14p,23,143314,0,10,O,white,oCQoQCQoCo,0,1,2871,663
14p,24,147710,0,10,O,green,QoCQoCQCoC,0,1,951,602
14p,25,150141,0,10,O,green,CoQoCQCoQo,0,1,563,648
14p,26,152230,0,10,O,green,QoCQoCQoCQ,0,1,1189,590
14p,27,154856,1,10,O,white,OCoQoCQCQo,1,1,1199,704
14p,28,157606,0,10,O,green,CoQoQCQoCQ,0,1,1760,672
14p,29,160901,1,10,O,white,OCQoCQoCoQ,1,1,1200,780
14p,30,163743,1,10,O,green,OQCoCQoCQo,1,1,868,563
14p,31,168932,1,10,O,white,OQCoQCoQoC,1,1,24794,838
14p,32,195411,1,10,O,green,OQCoQCoQoC,1,1,768,530
14p,33,197587,1,10,O,white,OCoQCoQCoQ,1,1,1214,707
14p,34,200371,1,10,O,green,OQCoCQoCQo,1,1,599,561
14p,35,202438,0,10,O,white,oCQoQCoQCo,0,1,3089,669
14p,36,207047,1,10,O,green,OoQCoCQCoQ,1,1,644,535
14p,37,209072,1,10,O,white,OCoQCQoQCo,1,1,1635,700
14p,38,212284,1,10,O,green,OCQoQCoCQo,1,1,16280,697
14p,39,230125,0,10,O,green,CoQoCQCQoQ,0,1,1441,657
14p,40,233073,1,10,O,white,OoQCoQCQoC,1,1,1647,552
