sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
8p,1,2453,1,10,O,white,OQoCQoCQCo,0,1,10514,1008
8p,2,14849,1,10,O,green,OQCoCQoQCo,1,1,1805,659
8p,3,18238,0,10,O,white,oCQoCQCQoQ,0,1,2270,573
8p,4,21974,0,10,O,white,QCoQCoQCoQ,0,1,16700,1108
8p,5,40681,1,10,O,white,OCQoQCoQoC,0,1,2511,2718
8p,6,46801,0,10,O,green,CQoQCoCoQC,0,1,1489,1024
8p,7,50225,0,10,O,white,QCoCQoQCoC,0,1,2130,851
8p,8,54093,1,10,O,green,OQCoCQoQCo,1,1,908,80
8p,9,55975,0,10,O,green,oCQoCQoQCo,0,1,2260,806
8p,10,59936,0,10,O,green,CoQoCQCQoQ,0,1,808,733
8p,11,62374,0,10,O,green,QoCQoCoQCo,0,1,1180,871
8p,12,65314,0,10,O,green,QoCQoCQCoC,0,1,911,747
8p,13,67890,1,10,O,white,OCoQoQCoQC,0,1,7252,950
8p,14,76978,1,10,O,white,OoCQCoQCQo,1,1,1648,147
8p,15,79671,1,10,O,green,OCoQCoQCoQ,1,1,1418,44
8p,16,82032,1,10,O,white,OQCoQCoQCo,1,1,1180,18
8p,17,84089,0,10,O,green,CQoCQoCQoQ,0,1,2461,678
8p,18,88128,1,10,O,green,OoQCQoCoQC,0,1,1121,2217
8p,19,92369,0,10,O,white,oQCoQCQoCQ,0,1,1503,622
8p,20,95417,1,10,O,white,OQCoQCoQCo,1,1,1002,30
8p,21,97349,1,10,O,green,OoCQoQCQoC,1,1,2286,87
8p,22,100621,0,10,O,white,CoQCoQCoQo,0,1,2104,736
8p,23,104367,0,10,O,green,oCQoCQoCQC,0,1,922,731
8p,24,106922,1,10,O,green,OoCQCQoQCo,1,1,988,1702
8p,25,110520,1,10,O,green,OCoQCoQoQC,1,1,1646,140
8p,26,113238,0,10,O,white,CoQoCQoCQC,0,1,2093,1191
8p,27,117416,1,10,O,white,OQCoCQoCQo,1,1,1454,134
8p,28,119916,1,10,O,white,OCQoQCoCQo,1,1,1477,58
8p,29,122386,0,10,O,green,CoQCoQCoQo,0,1,1068,459
8p,30,124798,1,10,O,green,OQoCQoCQoC,1,1,927,89
8p,31,135771,1,10,O,green,OCoQoCQCoQ,1,1,5961,15
8p,32,142664,1,10,O,green,OCQoCoQoQC,1,1,809,80
8p,33,144461,0,10,O,white,QCoCQoQCoC,0,1,1760,674
8p,34,147782,1,10,O,white,OQCoCoQoCQ,1,1,1065,42
8p,35,149777,1,10,O,white,OoCQCQoCoQ,1,1,1286,63
8p,36,152035,0,10,O,white,QCoQoCoQCQ,0,1,1826,574
8p,37,155332,0,10,O,white,oCQCoQoCQC,0,1,1392,590
8p,38,158203,0,10,O,green,CQoCQoCoQC,0,1,888,572
8p,39,160565,0,10,O,white,CQoCQoCQoQ,0,1,3082,439
8p,40,164995,0,10,O,green,CQoQCoQoCo,0,1,1092,549
