sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
6m,1,15279,1,10,O,green,OCoQoQCQCo,1,1,863,784
6m,2,17828,0,10,O,white,QCoQoCoQCo,0,1,1562,511
6m,3,20791,1,10,O,green,OQCoQoCoCQ,1,1,1074,2076
6m,4,24847,0,10,O,green,oQCQoCQoCo,0,1,1002,681
6m,5,27420,0,10,O,green,CQoCoQCoQC,0,1,1575,727
6m,6,30640,1,10,O,green,OCoQCoQoQC,1,1,1266,508
6m,7,33331,1,10,O,white,OoCQoQCQoC,1,1,1554,494
6m,8,36275,1,10,O,white,OQCoQCoQCo,1,1,3033,812
6m,9,41010,1,10,O,white,OQoCoCQCoQ,1,1,1762,260
6m,10,43938,0,10,O,green,oCQoCQoQCQ,0,1,3410,563
6m,11,48802,1,10,O,green,OCQoQoCoCQ,1,1,2646,189
6m,12,52535,0,10,O,white,oCQoCQoCQC,0,1,5740,635
6m,13,59818,0,10,O,white,QoCoQCQCoC,0,1,2336,711
6m,14,63793,1,10,O,green,OQoCQoCQCo,1,1,2409,490
6m,15,67600,0,10,O,white,CQoCQoCQoC,0,1,6506,1657
6m,16,76703,0,10,O,white,CQoQCoQoCQ,0,1,2176,644
6m,17,80408,0,10,O,white,QCoCoQoCQo,0,1,1982,697
6m,18,83977,1,10,O,green,OCoQCQoQCo,1,1,2153,245
6m,19,87307,1,10,O,white,OCoQCQoCQo,0,1,2639,1346
6m,20,92175,1,10,O,white,OCQoCoQoCQ,1,1,1695,481
6m,21,95229,1,10,O,green,OQCoQCoCoQ,1,1,1069,241
6m,22,97421,0,10,O,white,CQoQCoQoCQ,0,1,2626,702
6m,23,101652,0,10,O,green,QCoCQoQCoC,0,1,698,481
6m,24,103747,1,10,O,green,OQoCoQCoQC,1,1,950,430
6m,25,106049,0,10,O,green,oCQCoQCoQo,0,1,1388,1034
6m,26,109366,1,10,O,white,OQoCoQCoQC,1,1,1040,188
6m,27,111479,0,10,O,green,CQoQCoQCoQ,0,1,1814,965
6m,28,115146,0,10,O,green,oQCQCoQoCQ,0,1,2381,471
6m,29,118884,0,10,O,white,QCoQCoCQoC,0,1,1954,505
6m,30,122230,0,10,O,white,CoQoCQoCQC,0,1,1898,551
6m,31,128841,1,10,O,green,OoQCoQCoCQ,1,1,759,2257
6m,32,132791,0,10,O,green,QoCQoCoQCo,0,1,1025,544
6m,33,135273,1,10,O,white,OQoCQCoQCo,0,1,1175,764
6m,34,138102,1,10,O,green,OoCQCoQoCQ,1,1,1967,507
6m,35,141475,1,10,O,white,OCQoCoQoCQ,1,1,1279,1006
6m,36,144666,0,10,O,green,oCQoCQoCQo,0,1,929,484
6m,37,146968,1,10,O,white,OCQoQCoQCo,0,1,1934,518
6m,38,150330,0,10,O,white,QCoCQoCQoC,0,1,2228,608
6m,39,154059,0,10,O,green,oQCQoCoQCQ,0,1,763,679
6m,40,156388,1,10,O,white,OCoQCoQoCQ,1,1,2032,501
6m,1,19003,0,10,O,green,oQCQCoCQoQ,0,1,835,705
6m,2,21469,0,10,O,white,CQoCQoQoCo,0,1,124,1484
6m,3,23997,0,10,O,green,oCQCoQCoQo,0,1,1833,817
6m,4,27548,1,10,O,white,OoCQCoQoQC,1,1,3089,430
6m,5,31987,0,10,O,green,QoCQoCQoCQ,0,1,135,1426
6m,6,34444,1,10,O,green,OCQoCQoQCo,1,1,781,162
6m,7,36282,1,10,O,green,OoQCQoCoQC,1,1,184,821
6m,8,38178,1,10,O,white,OoQCoQCoQC,1,1,1399,487
6m,9,40965,1,10,O,white,OoQCoQCoCQ,1,1,3071,293
6m,10,45212,1,10,O,white,OoCQCQoQCo,0,1,219,953
6m,11,47256,0,10,O,white,oCQoCQoQCo,0,1,1891,650
6m,12,50726,0,10,O,white,QCoCoQoCQo,0,1,2518,600
6m,13,54730,0,10,O,green,QCoCQoCoQC,0,1,1118,921
6m,14,57665,1,10,O,green,OQoCoQCoQC,1,1,976,626
6m,15,60169,0,10,O,green,CoQoCQoCQC,0,1,911,629
6m,16,62649,0,10,O,white,CQoCoQCQoQ,0,1,2315,578
6m,17,66445,1,10,O,white,OoQCQoCQCo,1,1,1767,735
6m,18,69841,1,10,O,white,OCoQCoQoCQ,1,1,2369,758
6m,19,73847,1,10,O,green,OQCoCQoCoQ,1,1,811,691
6m,20,76236,1,10,O,white,OQoCoQCoCQ,0,1,1981,1321
6m,21,80435,1,10,O,green,OCoQoCQCoQ,1,1,1562,518
6m,22,83404,0,10,O,green,QoCQoCoQCQ,0,1,2265,562
6m,23,87127,0,10,O,green,QoCQCoCQoC,0,1,1684,606
6m,24,90311,0,10,O,white,oQCoQCoQCo,0,1,1945,527
6m,25,93675,0,10,O,white,CQoQoCQoCQ,0,1,4286,683
6m,26,99546,1,10,O,green,OQCoCoQoCQ,1,1,1001,168
6m,27,101602,1,10,O,green,OoCQoQCoCQ,1,1,1481,162
6m,28,104141,1,10,O,green,OoCQoCQoCQ,1,1,2479,506
6m,29,108017,0,10,O,green,CoQoQCoQCQ,0,1,865,588
