sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
15w,1,25363,0,10,O,white,QoCQoCoCQC,0,1,2966,668
15w,2,29862,1,10,O,white,OCoQCQoCQo,1,1,1696,480
15w,3,32900,0,10,O,white,QCoQCoCoQo,0,1,1998,680
15w,4,36432,0,10,O,white,CoQoCQoCQC,0,1,2321,771
15w,5,40377,1,10,O,white,OCoQCoQoCQ,1,1,2002,540
15w,6,43800,1,10,O,white,OQCoCoQoCQ,1,1,2044,1610
15w,7,48350,1,10,O,white,OCQoQCoCQo,1,1,1095,851
15w,8,51152,0,10,O,white,CQoQCoQCoQ,0,1,3851,753
15w,9,56639,1,10,O,white,OCQoCQoQCo,1,1,1147,561
15w,10,59216,1,10,O,white,OCoQCoQoCQ,1,1,1556,1915
15w,11,63554,1,10,O,white,OCQoCQoQCo,1,1,2103,873
15w,12,67383,0,10,O,white,CoQCoQoCQo,0,1,3293,1013
15w,13,72557,0,10,O,white,oCQCoQCQoC,0,1,3080,624
15w,14,77114,1,10,O,white,OoCQoCQoCQ,1,1,2033,716
15w,15,80728,1,10,O,white,OoCQoQCQoC,1,1,1497,1037
15w,16,84131,0,10,O,white,oQCoCQoCQo,0,1,3395,880
15w,17,89260,0,10,O,white,CQoCoQoQCo,0,1,3271,1719
15w,18,95117,1,10,O,white,OQCoCQoQoC,1,1,3160,987
15w,19,100174,0,10,O,white,CQoQCoCQoQ,0,1,2518,1160
15w,20,104705,0,10,O,white,QCoQoCoQCQ,0,1,3968,1583
15w,21,111138,1,10,O,white,OoCQCQoQCo,1,1,3439,506
15w,22,115934,1,10,O,white,OoQCQoCoCQ,1,1,996,519
15w,23,118331,1,10,O,white,OoCQoCQCoQ,1,1,2261,1860
15w,24,123320,0,10,O,white,CQoCoQoCQo,0,1,3613,545
15w,25,128344,1,10,O,white,OCQoCQoQCo,1,1,1405,569
15w,26,131227,1,10,O,white,OoCQCoQCoQ,1,1,1519,749
15w,27,134345,0,10,O,white,QCoCQoQCoC,0,1,2195,619
15w,28,138025,1,10,O,white,OoQCQoCoCQ,1,1,1473,481
