sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
4w,1,15093,1,10,O,white,OCQoCQoCoQ,1,1,1918,451
4w,2,18376,1,10,O,white,OCoQoCQoQC,1,1,1477,474
4w,3,21217,1,10,O,white,OCQoQCoQoC,1,1,2114,496
4w,4,24745,0,10,O,white,QoCQoCoCQo,0,1,2949,592
4w,5,29202,0,10,O,white,QoCQoCQoCo,0,1,2272,559
4w,6,32954,0,10,O,white,oQCQoCQoCQ,0,1,1907,726
4w,7,36465,1,10,O,white,OQCoCoQCoQ,1,1,1879,398
4w,8,39665,0,10,O,white,oQCQoCQoCQ,0,1,2414,692
4w,9,43692,0,10,O,white,QoCoCQoCQC,0,1,2518,603
4w,10,47729,0,10,O,white,CQoQCoCQoC,0,1,3335,669
4w,11,52651,1,10,O,white,OoQCoQCQoC,0,1,2430,596
4w,12,56626,1,10,O,white,OCQoQoCQCo,1,1,1568,500
4w,13,59579,0,10,O,white,oQCQoCoQCQ,0,1,1983,570
4w,14,63029,1,10,O,white,OQCoQCoCQo,1,1,1518,676
4w,15,66110,0,10,O,white,oQCoQCQoCQ,0,1,3365,513
4w,16,70894,1,10,O,white,OQoCoCQoQC,1,1,1873,252
4w,17,73907,0,10,O,white,oQCQCoQCoC,0,1,2610,3567
4w,18,80990,1,10,O,white,OQoCQoCQoC,0,1,1356,551
4w,19,83803,1,10,O,white,OoCQoQCQoC,1,1,1521,260
4w,20,86487,1,10,O,white,OCQoQoCQoC,1,1,1483,3255
4w,21,92110,0,10,O,white,CQoQoCQoCo,0,1,3770,544
4w,22,97320,0,10,O,white,QCoCQoQCoQ,0,1,2757,589
4w,23,101556,1,10,O,white,OCQoQCoQCo,1,1,1216,218
4w,24,103922,0,10,O,white,oQCQoCQoCQ,0,1,1314,629
4w,25,106755,1,10,O,white,OoCQoCQoQC,1,1,1552,592
4w,26,109802,0,10,O,white,oCQoQCoCQC,0,1,2440,494
4w,27,113642,0,10,O,white,QoCoQCQCoQ,0,1,2209,436
4w,28,117194,0,10,O,white,CQoCQoCoQo,0,1,2732,445
4w,29,121298,1,10,O,white,OoCQoCQCoQ,1,1,1345,449
4w,30,123995,1,10,O,white,OCoQoCQoCQ,1,1,1145,274
4w,31,129151,0,10,O,white,CQoQoCQoCQ,0,1,1233,2453
4w,32,133747,1,10,O,white,OQCoQCoCQo,1,1,1682,590
4w,33,136921,0,10,O,white,CQoCoQCQoC,0,1,1575,406
4w,34,139817,1,10,O,white,OCQoCQoQCo,1,1,865,350
4w,35,141947,1,10,O,white,OCQoQoCQoC,1,1,1884,5112
4w,36,149888,0,10,O,white,oQCQoCoCQC,0,1,1406,2440
4w,37,154654,0,10,O,white,QCoCoQCoQo,0,1,1544,465
4w,38,157569,1,10,O,white,OQoCoQCQoC,1,1,1929,910
4w,39,161319,1,10,O,white,OQCoQCoCQo,1,1,1902,889
4w,40,165000,0,10,O,white,oCQoQCQoCQ,0,1,2734,637
4w,1,18377,0,10,O,white,QCoCQoCQoC,0,1,1511,523
4w,2,21325,1,10,O,white,OQCoQoCQCo,1,1,1516,226
4w,3,23972,0,10,O,white,oCQCQoQCoQ,0,1,2202,467
4w,4,27532,1,10,O,white,OoCQoCQCoQ,1,1,876,191
4w,5,29497,1,10,O,white,OCQoCoQoQC,1,1,1743,402
4w,6,32546,1,10,O,white,OoQCoQCQCo,1,1,1094,1314
4w,7,35873,0,10,O,white,oQCQoCQoCQ,0,1,1441,501
4w,8,38723,0,10,O,white,CQoQCoQoCo,0,1,2176,518
4w,9,42314,0,10,O,white,QCoQCoCQoQ,0,1,1098,610
4w,10,44904,1,10,O,white,OoQCQoCoCQ,1,1,1899,467
4w,11,48171,1,10,O,white,OQCoQCoCoQ,1,1,1065,258
4w,12,50397,0,10,O,white,oQCoQCoQCo,0,1,1630,627
4w,13,53547,1,10,O,white,OQCoQCoQoC,1,1,1405,574
4w,14,56433,0,10,O,white,QCoQCoCQoC,0,1,1551,513
4w,15,59392,0,10,O,white,QoCQoCQoCo,0,1,2391,548
4w,16,63254,0,10,O,white,oCQCQoCoQC,0,1,2533,504
4w,17,67178,0,10,O,white,QCoQCoCQoC,0,1,1468,539
4w,18,70084,0,10,O,white,QCoCoQoQCQ,0,1,1543,1276
4w,19,73791,1,10,O,white,OQoCoQCQoC,1,1,1170,673
4w,20,76553,0,10,O,white,QCoCQoQoCo,0,1,996,1086
4w,21,79529,1,10,O,white,OoQCoQCoCQ,0,1,1674,598
4w,22,82736,0,10,O,white,CQoCQoCQoQ,0,1,1292,529
4w,23,85459,1,10,O,white,OCoQCQoCQo,0,1,1118,502
4w,24,87991,0,10,O,white,oCQCoQoCQC,0,1,1187,464
4w,25,90521,1,10,O,white,OoCQCQoQoC,1,1,1543,1981
4w,26,94968,0,10,O,white,QCoQCoQCoC,0,1,1615,491
4w,27,98004,1,10,O,white,OQoCoQCQCo,1,1,1408,344
4w,28,100679,1,10,O,white,OoCQCQoQoC,1,1,1649,1419
4w,29,104662,0,10,O,white,CQoQCoCQoC,0,1,1931,581
4w,30,108082,1,10,O,white,OCoQoQCoCQ,1,1,1772,182
4w,31,113481,0,10,O,white,QoCoQCoQCQ,6,0,2004,1005
4w,32,117428,0,10,O,white,CoQCoQCoQC,0,1,2320,592
4w,33,121255,0,10,O,white,oCQCQoCoQC,0,1,2378,597
4w,34,125168,1,10,O,white,OQCoCQoCQo,1,1,1008,441
4w,35,127522,1,10,O,white,OCQoCQoQoC,1,1,1769,951
4w,36,131126,1,10,O,white,OCQoQCoCoQ,1,1,1704,251
4w,37,133970,1,10,O,white,OQoCQCoQoC,1,1,1660,334
4w,38,136858,0,10,O,white,CQoCoQoCQC,0,1,1493,503
4w,39,139807,1,10,O,white,OQCoCQoCQo,1,1,2698,377
4w,40,143787,1,10,O,white,OQoCoQCQoC,0,1,1610,1028
4w,1,16163,0,10,O,white,CQoCQoCQoC,0,1,1250,532
4w,2,18818,0,10,O,white,CoQoQCoQCo,0,1,1440,581
4w,3,21707,0,10,O,white,oCQCoQCQoQ,0,1,1929,3159
4w,4,27682,0,10,O,white,QCoQCoCQoQ,0,1,1440,570
4w,5,30555,0,10,O,white,QoCQoCQCoC,0,1,1485,628
4w,6,33525,0,10,O,white,QoCoCQCoQC,0,1,1306,668
4w,7,36360,0,10,O,white,CoQoCQoQCo,0,1,1173,640
4w,8,39048,0,10,O,white,QoCoCQCoQC,0,1,1790,660
4w,9,42366,1,10,O,white,OCQoCQoQoC,1,1,1586,426
4w,10,45226,1,10,O,white,OQCoCQoQCo,1,1,1970,227
4w,11,48274,0,10,O,white,oCQCQoQoCo,0,1,1718,544
4w,12,51446,0,10,O,white,oQCoQCQCoC,0,1,1817,815
4w,13,54975,1,10,O,white,OCoQCoQoCQ,1,1,2510,766
4w,14,59136,1,10,O,white,OQCoQCoQoC,1,1,3510,287
4w,15,63807,1,10,O,white,OQCoQCoQCo,1,1,1667,784
4w,16,67139,0,10,O,white,oCQoCQCoQC,0,1,1433,794
4w,17,70216,0,10,O,white,oQCoCQCQoQ,0,1,2048,490
4w,18,73619,1,10,O,white,OCoQCoQoCQ,1,1,1357,394
4w,19,76231,1,10,O,white,OCoQoCQCoQ,1,1,1988,1180
