sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
10m,1,26954,0,10,O,white,QoCQoCoCQC,0,1,4001,744
10m,2,32626,1,10,O,white,OoQCQCoCQo,1,1,1326,550
10m,3,35387,1,10,O,green,OCQoCQoCoQ,1,1,1324,1126
10m,4,38760,0,10,O,green,oCQCoQCoQC,0,1,1172,616
10m,5,41445,1,10,O,white,OoCQCoQCQo,1,1,1561,703
10m,6,44603,1,10,O,white,OQCoQCoQCo,1,1,1548,1598
10m,7,48643,1,10,O,green,OoQCoQCoCQ,1,1,1708,560
10m,8,51799,1,10,O,white,OCoQoCQoCQ,1,1,2454,528
10m,9,55677,0,10,O,white,CQoCoQoCQC,0,1,4190,645
10m,10,61400,0,10,O,white,CoQCoQoQCQ,0,1,4036,726
10m,11,67074,0,10,O,white,CQoCQoCQoC,0,1,4164,556
10m,12,72680,1,10,O,green,OoCQoQCoCQ,1,1,1233,1274
10m,13,76096,0,10,O,white,oQCQoCoQCQ,0,1,3067,3145
10m,14,83206,0,10,O,green,oCQCoQCQoQ,0,1,1022,1121
10m,15,86242,0,10,O,green,QCoCQoQCoQ,0,1,1404,1092
10m,16,89628,1,10,O,green,OQoCQoCoCQ,1,1,1000,574
10m,17,92121,1,10,O,green,OQoCQCoQoC,1,1,1285,986
10m,18,95299,1,10,O,green,OoQCoQCoQC,1,1,891,977
10m,19,98060,1,10,O,white,OoCQoQCQCo,0,1,1209,901
10m,20,101088,0,10,O,green,QCoQCoQCoC,0,1,1097,664
10m,21,103770,1,10,O,white,OQoCoQCoCQ,0,1,2199,599
10m,22,107476,0,10,O,white,CoQoCQCQoC,0,1,4187,634
10m,23,113191,1,10,O,white,OCQoQoCoQC,1,1,1861,522
10m,24,116476,0,10,O,white,oCQCoQCQoQ,0,1,3500,672
10m,25,121546,0,10,O,green,CQoCoQoCQC,0,1,977,570
10m,26,124015,0,10,O,green,oCQCoQoCQo,0,1,2387,745
10m,27,128033,1,10,O,white,OoQCoCQoQC,0,1,1499,1149
10m,28,131569,0,10,O,green,QoCoQCoCQC,0,1,728,806
10m,29,133997,0,10,O,white,oQCQoCoCQo,0,1,5271,932
10m,30,141109,0,10,O,green,QCoCQoCQoC,0,1,906,827
10m,31,146779,1,10,O,green,OCQoCQoQoC,1,1,892,697
10m,32,149309,1,10,O,white,OCQoCoQoCQ,0,1,1239,691
10m,33,152148,0,10,O,white,CoQoCQCQoC,0,1,3470,958
10m,34,157512,0,10,O,green,oCQCoQCoQo,0,1,970,1970
10m,35,161336,0,10,O,green,oCQoCQCoQo,0,1,1801,1149
10m,36,165170,0,10,O,white,oCQCQoQoCQ,0,1,3373,697
10m,37,170161,1,10,O,green,OoCQCQoQoC,1,1,906,785
10m,38,172757,1,10,O,green,OCQoQCoCoQ,1,1,1404,634
10m,39,175698,1,10,O,green,OQoCoCQoCQ,1,1,881,561
10m,40,178033,1,10,O,white,OoQCoCQCoQ,1,1,1212,545
10m,1,18743,0,10,O,green,oQCoQCoQCo,0,1,3960,694
10m,2,24284,0,10,O,green,QoCQoCQoCQ,0,1,1067,816
10m,3,27053,0,10,O,white,CoQCoQCQoC,0,1,3328,679
10m,4,31968,1,10,O,white,OCQoCQoQCo,1,1,1827,486
10m,5,35196,1,10,O,white,OoCQoCQoCQ,1,1,4120,452
10m,6,40662,1,10,O,white,OCoQoCQoCQ,1,1,1274,584
10m,7,43458,0,10,O,green,QCoQCoQCoC,0,1,7599,791
10m,8,52754,0,10,O,green,oQCQCoQoCQ,0,1,1101,889
10m,9,55654,1,10,O,white,OoCQCoQCoQ,1,1,958,465
10m,10,57974,1,10,O,green,OQoCoQCoQC,1,1,1114,823
10m,11,60821,1,10,O,green,OQoCQoCoQC,1,1,1038,528
10m,12,63280,1,10,O,green,OQCoQoCoQC,1,1,882,551
10m,13,65622,1,10,O,white,OCoQoCQoQC,1,1,2019,294
10m,14,68843,1,10,O,green,OCQoQCoCoQ,1,1,766,460
10m,15,70975,1,10,O,green,OCoQCQoCQo,1,1,1620,552
10m,16,74053,1,10,O,green,OCQoCQoCQo,1,1,1515,507
10m,17,76997,0,10,O,white,QCoQCoQCoQ,0,1,3365,686
10m,18,81940,0,10,O,green,oCQCoQoCQo,0,1,3188,661
10m,19,86709,0,10,O,white,oCQCoQoCQC,0,1,3120,1433
10m,20,92198,1,10,O,green,OQoCoCQCQo,1,1,936,522
10m,21,94550,1,10,O,green,OoQCQoCQoC,1,1,1218,661
10m,22,97336,0,10,O,green,QoCQCoCQoC,0,1,826,811
10m,23,99861,0,10,O,white,QCoQCoCQoQ,0,1,1288,644
10m,24,102701,0,10,O,white,QCoCQoQoCQ,0,1,2557,676
10m,25,106888,1,10,O,white,OCQoQCoCQo,1,1,3600,453
10m,26,111847,1,10,O,green,OQoCQCoCQo,1,1,1164,688
10m,27,114637,0,10,O,green,CQoCoQoCQC,0,1,4700,740
10m,28,120967,0,10,O,white,QCoQCoQCoC,0,1,2241,633
10m,29,124747,1,10,O,green,OQCoCQoQCo,1,1,871,536
10m,30,127057,1,10,O,white,OQCoQCoQoC,1,1,2978,482
10m,31,133955,0,10,O,white,CoQCoQCoQC,0,1,4077,750
10m,32,139723,0,10,O,white,oQCQoCQoCo,0,1,2954,750
10m,33,144310,0,10,O,green,QCoCoQoCQC,0,1,1461,696
10m,34,147372,0,10,O,green,QCoCQoQCoC,0,1,1569,747
10m,35,150577,1,10,O,white,OQoCoQCQCo,1,1,1215,549
10m,36,153234,0,10,O,white,oQCoQCoQCo,0,1,2356,733
10m,37,157219,1,10,O,white,OoQCQoCoQC,1,1,2454,780
10m,38,161375,0,10,O,green,QoCQoCoCQo,0,1,816,750
10m,39,163838,1,10,O,white,OoCQoQCQCo,1,1,1155,427
10m,40,166326,0,10,O,white,CoQCoQoQCQ,0,1,2369,726
10m,1,18019,0,10,O,green,CQoQoCoCQo,0,1,1970,785
10m,2,21665,0,10,O,green,CoQCoQCoQo,0,1,3320,813
10m,3,26694,1,10,O,white,OCoQoQCoQC,0,1,1162,778
10m,4,29543,0,10,O,green,QoCoCQCoQC,0,1,812,563
10m,5,31812,0,10,O,white,CoQoCQCoQC,0,1,907,1437
10m,6,35049,0,10,O,green,CoQoCQoQCQ,0,1,4008,652
10m,7,40601,1,10,O,green,OQoCQCoCQo,1,1,883,504
10m,8,42876,0,10,O,green,QCoCoQoQCo,0,1,3243,555
10m,9,47591,0,10,O,white,oCQCoQCQoQ,0,1,3388,838
10m,10,52752,1,10,O,white,OoCQoCQoCQ,1,1,1429,471
10m,11,55540,0,10,O,green,oQCQCoQoCQ,0,1,3353,761
10m,12,60565,1,10,O,green,OCoQoCQoCQ,1,1,980,446
10m,13,62921,1,10,O,white,OQoCQoCQoC,1,1,3413,454
10m,14,67696,1,10,O,white,OCoQoCQoQC,1,1,1829,481
10m,15,70898,0,10,O,green,CoQCQoCQoC,0,1,2307,568
10m,16,74680,1,10,O,white,OCoQCoQCQo,1,1,1828,474
10m,17,77877,1,10,O,white,OCQoCQoCoQ,1,1,2576,469
10m,18,81829,1,10,O,green,OoCQoCQoQC,1,1,960,707
10m,19,84403,1,10,O,green,OCQoQCoCQo,1,1,1193,536
10m,20,87069,1,10,O,green,OCQoCQoQCo,1,1,1448,487
10m,21,89901,0,10,O,green,QCoQCoCQoC,0,1,3863,771
10m,22,95439,0,10,O,white,CQoCQoQCoC,0,1,3376,718
10m,23,100485,1,10,O,white,OCoQoCQCQo,1,1,1305,499
10m,24,103177,0,10,O,green,QCoCQoCQoQ,0,1,1131,878
10m,25,106094,0,10,O,white,QoCQoCoQCQ,0,1,2332,685
10m,26,110018,0,10,O,white,oQCQCoQCoC,0,1,1934,865
10m,27,113708,1,10,O,white,OoCQCQoQoC,1,1,2046,286
10m,28,116980,1,10,O,green,OCoQCQoCQo,1,1,1118,507
10m,29,119499,0,10,O,white,oCQoCQCoQo,0,1,2268,679
10m,30,123339,0,10,O,white,CoQCoQoCQo,0,1,2974,592
10m,31,130511,1,10,O,white,OCoQoCQoCQ,1,1,5486,331
10m,32,137234,0,10,O,white,oCQCQoQCoC,0,1,2540,571
10m,33,141277,0,10,O,white,oCQoCQCoQo,0,1,2967,694
10m,34,145835,1,10,O,green,OCoQoQCoQC,1,1,1516,506
10m,35,148751,0,10,O,green,CoQCoQCQoQ,0,1,1208,985
10m,36,151848,1,10,O,white,OoQCoQCoCQ,1,1,1960,511
10m,37,155204,0,10,O,white,QCoQCoQCoC,0,1,3595,720
10m,38,160419,1,10,O,green,OoCQCQoQoC,1,1,2429,558
10m,39,164313,1,10,O,green,OCQoCoQCQo,1,1,1038,445
10m,40,166695,1,10,O,green,OCoQoCQCoQ,1,1,805,542
10m,1,18539,0,10,O,green,oQCQoCQoCo,0,1,3190,736
10m,2,23362,0,10,O,green,oQCQoCQCoQ,0,1,941,735
10m,3,25928,1,10,O,white,OoQCQoCQoC,0,1,939,677
10m,4,28432,0,10,O,white,QCoCQoCoQC,0,1,3034,631
10m,5,32989,0,10,O,white,QoCQCoQCoC,0,1,2541,684
10m,6,37108,1,10,O,white,OCoQCoQCoQ,1,1,2483,450
10m,7,40937,1,10,O,white,OoQCoCQoCQ,1,1,2393,527
10m,8,44750,1,10,O,green,OQCoCQoQoC,1,1,1946,673
10m,9,48259,1,10,O,green,OQCoCoQoQC,1,1,942,878
10m,10,50996,1,10,O,green,OoCQoCQoQC,1,1,1091,488
10m,11,53467,0,10,O,green,oCQCoQCoQo,0,1,2653,923
10m,12,57950,1,10,O,white,OQoCoQCQoC,1,1,1773,537
10m,13,61202,0,10,O,white,CQoQoCoQCQ,0,1,2433,728
10m,14,65271,0,10,O,white,CQoQCoQCoC,0,1,2003,721
10m,15,68896,0,10,O,white,QCoCQoQoCQ,0,1,2928,536
10m,16,73263,0,10,O,white,oCQCQoCoQC,0,1,3656,576
10m,17,78410,0,10,O,green,CoQCoQoCQo,0,1,3151,630
10m,18,83089,1,10,O,white,OQCoCQoCQo,1,1,2605,507
10m,19,87110,0,10,O,green,CoQCoQCQoQ,0,1,1002,650
10m,20,89669,0,10,O,white,CQoCQoCoQC,0,1,2579,757
10m,21,93923,1,10,O,green,OCoQoCQoCQ,1,1,972,511
10m,22,96318,1,10,O,white,OQoCoQCoCQ,1,1,1399,490
10m,23,99120,1,10,O,green,OoQCoCQCoQ,1,1,1465,524
10m,24,102058,1,10,O,green,OQoCQoCQCo,1,1,1084,583
10m,25,104659,0,10,O,green,oQCoQCoQCQ,0,1,1235,719
10m,26,107521,0,10,O,green,CoQCoQoQCQ,0,1,980,649
10m,27,110058,0,10,O,white,QoCoQCQCoQ,0,1,3682,596
10m,28,115247,0,10,O,white,oQCQoCoCQC,0,1,2546,568
10m,29,119278,0,10,O,green,oQCoCQCoQC,0,1,847,573
10m,30,121582,1,10,O,white,OQoCoQCQoC,1,1,2943,504
10m,31,129272,1,10,O,green,OoQCQCoCoQ,1,1,1474,1718
10m,32,133367,0,10,O,green,QoCoQCQoCQ,0,1,1263,597
10m,33,136108,1,10,O,white,OCoQCoQCoQ,1,1,1268,527
10m,34,138797,1,10,O,green,OoCQoQCoQC,1,1,1145,777
10m,35,141623,0,10,O,green,oQCoQCQCoQ,0,1,1133,613
10m,36,144260,1,10,O,white,OQCoCQoQoC,1,1,3550,516
10m,37,149219,1,10,O,green,OCQoCoQCoQ,1,1,988,551
10m,38,151697,0,10,O,white,oQCQoCQCoQ,0,1,2035,765
10m,39,155387,1,10,O,green,OoQCQoCoQC,1,1,1884,644
10m,40,158825,1,10,O,white,OCoQoCQoQC,1,1,4065,556
