sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
3w,1,14476,1,10,O,green,OoCQoCQCoQ,1,1,1624,1543
3w,1,4245,1,10,O,white,OQoCQCoQCo,1,1,10812,177
3w,2,16119,1,10,O,white,OQoCoCQoCQ,1,1,2558,515
3w,3,20081,0,10,O,white,QoCoQCoCQo,0,1,3186,825
3w,4,25016,0,10,O,white,QoCQoCQoCQ,0,1,3067,1007
3w,5,29985,0,10,O,white,QCoCQoQCoC,0,1,2109,699
3w,6,33705,1,10,O,white,OoCQCoQoCQ,1,1,1772,472
3w,7,36854,0,10,O,white,oQCoCQCQoC,0,1,3778,1667
3w,8,43212,0,10,O,white,QoCoQCoQCQ,0,1,5,2969
3w,9,47098,1,10,O,white,OCoQoCQCoQ,1,1,7101,1337
3w,10,56420,0,10,O,white,CoQoCQoQCo,0,1,3862,618
3w,11,61809,1,10,O,white,OoQCoQCoCQ,1,1,2224,831
3w,12,65756,1,10,O,white,OCoQCoQCQo,1,1,2480,890
3w,13,70035,1,10,O,white,OQCoCQoCQo,0,1,4694,897
3w,14,76541,1,10,O,white,OCoQCQoQCo,1,1,2540,952
3w,15,80954,0,10,O,white,QCoCoQoCQC,0,1,3916,756
3w,16,86533,0,10,O,white,CoQoCQoCQC,0,1,3465,991
3w,17,91910,1,10,O,white,OCQoQCoQoC,1,1,1479,825
3w,18,95109,1,10,O,white,OoQCoQCoQC,1,1,1846,821
3w,19,98666,0,10,O,white,oCQoQCQoCo,0,1,1585,1450
3w,20,102591,0,10,O,white,QCoQoCoCQo,0,1,3175,1811
3w,21,108498,1,10,O,white,OQCoCQoQCo,0,1,3420,751
3w,22,113562,1,10,O,white,OoCQoCQCoQ,1,1,4086,439
3w,23,118969,1,10,O,white,OCQoCQoCQo,1,1,3539,766
3w,24,124183,0,10,O,white,oCQCoQoQCQ,0,1,3798,1092
3w,25,129999,0,10,O,white,oCQoCQCoQo,0,1,4744,996
3w,26,136636,1,10,O,white,OCQoQoCQoC,1,1,1280,784
3w,27,139611,1,10,O,white,OCoQCoQoQC,1,1,1653,428
3w,28,142593,0,10,O,white,CoQoCQCoQo,0,1,3625,1490
3w,29,148599,0,10,O,white,oQCQoCoQCQ,0,1,6977,977
3w,30,157448,0,10,O,white,CQoQCoCoQo,0,1,4969,1077
3w,31,166795,0,10,O,white,QCoQoCQoCQ,0,1,32,2033
3w,32,169760,1,10,O,white,OQoCoQCQoC,1,1,4547,1196
3w,33,176387,1,10,O,white,OCoQCoQCoQ,0,1,4902,623
3w,34,182847,0,10,O,white,QCoQCoCoQC,0,1,2914,724
3w,35,187375,0,10,O,white,oCQCoQoCQC,0,1,41,2063
3w,36,190363,0,10,O,white,CQoCQoQCoQ,0,1,3311,811
3w,37,195379,1,10,O,white,OCoQoCQCQo,1,1,1612,634
3w,38,198520,1,10,O,white,OQoCoCQoQC,1,1,2254,467
3w,39,202148,1,10,O,white,OoQCoQCoQC,1,1,3135,467
3w,40,206663,0,10,O,white,oCQoCQoCQC,0,1,3084,942
3w,1,29157,1,10,O,white,OCoQCQoQoC,1,1,3242,284
3w,2,33578,0,10,O,white,QoCQoCQoCo,0,1,3119,601
3w,3,38185,0,10,O,white,QCoCoQoCQo,0,1,2931,1188
3w,4,43244,0,10,O,white,CQoQoCoCQo,0,1,2716,689
3w,5,47568,1,10,O,white,OQCoCQoQCo,1,1,1682,366
3w,6,50508,1,10,O,white,OoQCoQCQCo,1,1,1694,774
3w,7,53932,0,10,O,white,oCQoQCQoCQ,0,1,4341,651
3w,8,59817,1,10,O,white,OCQoCoQoQC,1,1,1582,692
3w,9,63029,1,10,O,white,OCoQCoQoCQ,1,1,1631,559
3w,10,66106,0,10,O,white,CQoCQoCQoQ,0,1,3711,613
3w,11,71330,0,10,O,white,oQCoQCQCoQ,0,1,3257,568
3w,12,76046,0,10,O,white,oQCoQCQCoQ,0,1,4071,1095
3w,13,82101,0,10,O,white,CQoQCoCoQC,0,1,4162,906
3w,14,88134,0,10,O,white,CQoCoQoCQo,0,1,3468,646
3w,15,93137,0,10,O,white,oQCoCQCQoC,0,1,2818,921
3w,16,97768,0,10,O,white,CoQoQCQoCQ,0,1,3365,761
3w,17,102796,0,10,O,white,oCQCQoCoQo,0,1,3318,708
3w,18,107746,1,10,O,white,OCQoQCoQCo,1,1,1788,557
3w,19,110992,1,10,O,white,OQCoQoCoCQ,1,1,1593,399
3w,20,113873,1,10,O,white,OoCQoQCQoC,1,1,1372,875
3w,21,117025,0,10,O,white,QCoCoQCoQo,0,1,3523,745
3w,22,122177,1,10,O,white,OoCQCQoQoC,1,1,2410,544
3w,23,126053,1,10,O,white,OoQCoQCoQC,1,1,4150,624
3w,24,131715,1,10,O,white,OCoQoQCoQC,1,1,1450,303
3w,25,134355,0,10,O,white,CoQoCQCQoC,0,1,3149,1092
