sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
15g,1,33665,1,10,O,green,OQoCQCoCQo,1,1,2473,2821
15g,2,39808,1,10,O,green,OoQCoQCQoC,1,1,3909,676
15g,3,45242,1,10,O,green,OCQoQCoQoC,1,1,1589,895
15g,4,48586,1,10,O,green,OCoQCQoCQo,1,1,866,1387
15g,5,51703,0,10,O,green,oQCoQCQCoQ,0,1,1038,1443
15g,6,55049,1,10,O,green,OQoCoCQoQC,1,1,1250,558
15g,7,57719,1,10,O,green,OoQCQCoQoC,1,1,1593,471
15g,8,60633,0,10,O,green,CQoQCoCQoC,0,1,931,1225
15g,9,63639,1,10,O,green,OoCQCoQCoQ,1,1,960,1061
15g,10,66523,0,10,O,green,QCoQoCoQCo,0,1,4076,1924
15g,11,73419,0,10,O,green,QCoCQoCoQC,0,1,2942,1103
15g,12,78360,0,10,O,green,CQoQoCoCQo,0,1,2634,1054
15g,13,82928,1,10,O,green,OQCoQoCoCQ,1,1,1247,510
15g,14,85564,0,10,O,green,QCoCQoCQoC,0,1,2424,730
15g,15,89615,0,10,O,green,oCQCoQoCQC,0,1,1723,1237
15g,16,93442,0,10,O,green,QCoCQoCQoC,0,1,2884,976
15g,17,98150,1,10,O,green,OQoCoCQoCQ,1,1,972,543
15g,18,100516,1,10,O,green,OoCQoCQCoQ,1,1,1388,1845
15g,19,104633,0,10,O,green,CQoCQoCQoQ,0,1,3931,787
15g,20,110203,0,10,O,green,QCoCQoQCoC,0,1,2584,986
15g,21,114657,1,10,O,green,OQoCQoCQoC,1,1,1199,880
15g,22,117603,0,10,O,green,QoCoQCoCQo,0,1,1723,4749
15g,23,124955,0,10,O,green,QoCQCoQCoQ,0,1,4452,716
15g,24,130989,1,10,O,green,OCQoCQoQCo,0,1,708,1233
15g,25,133798,0,10,O,green,QoCoQCoQCQ,0,1,4375,1210
15g,26,140236,0,10,O,green,oCQCQoQCoQ,0,1,5113,1114
15g,27,147346,1,10,O,green,OoQCoCQCQo,1,1,811,1027
15g,28,150038,1,10,O,green,OQCoQoCQoC,1,1,1833,464
15g,29,153186,1,10,O,green,OQoCoCQCoQ,1,1,2230,1672
15g,30,157985,0,10,O,green,QCoQoCoQCo,0,1,6666,722
15g,31,169007,0,10,O,green,QCoQCoQoCQ,0,1,1954,657
15g,32,172499,1,10,O,green,OCQoCQoCQo,1,1,986,1887
15g,33,176223,1,10,O,green,OCQoQCoCQo,1,1,1210,713
15g,34,178996,0,10,O,green,CoQoCQCoQC,0,1,4453,743
15g,35,185046,1,10,O,green,OoQCoQCQoC,1,1,1212,556
15g,36,187665,0,10,O,green,CQoCQoCoQC,0,1,5383,699
15g,37,194615,0,10,O,green,CoQCQoCQoQ,0,1,957,1297
15g,38,197766,1,10,O,green,OoCQCoQoQC,1,1,1013,1030
15g,39,200676,1,10,O,green,OoQCQoCoCQ,1,1,1038,682
15g,40,203262,0,10,O,green,CoQCoQCoQC,0,1,2756,695
15g,1,6394,1,10,O,green,OQoCQoCoQC,1,1,904,562
15g,2,8709,0,10,O,green,CoQoQCoQCQ,0,1,76958,798
15g,3,87313,0,10,O,green,CoQCoQCoQC,0,1,973,757
15g,4,89904,0,10,O,green,QCoCQoCQoQ,0,1,3550,642
15g,5,94973,1,10,O,green,OQCoQoCQCo,1,1,1485,516
15g,6,97839,1,10,O,green,OCQoQCoCQo,1,1,2240,579
15g,7,101506,0,10,O,green,CQoQoCoQCo,0,1,1170,604
15g,8,104128,0,10,O,green,CQoCoQoCQC,0,1,1734,746
15g,9,107458,0,10,O,green,QoCQoCoQCQ,0,1,1944,1746
15g,10,112011,1,10,O,green,OQoCoQCQCo,1,1,922,694
15g,11,114491,1,10,O,green,OoQCoQCoQC,1,1,970,1243
15g,12,117597,0,10,O,green,CoQoQCQoCo,0,1,872,511
15g,13,119828,1,10,O,green,OQoCQCoCQo,1,1,814,430
15g,14,121966,1,10,O,green,OQoCoCQoQC,1,1,1016,980
15g,15,124812,1,10,O,green,OCoQCoQCoQ,1,1,4977,543
15g,16,131224,0,10,O,green,CQoCQoCQoQ,0,1,3121,691
15g,17,135900,0,10,O,green,oCQoCQCQoQ,0,1,823,680
15g,18,138253,0,10,O,green,oCQoQCQoCQ,0,1,2983,1577
15g,19,143695,0,10,O,green,QoCoQCQoCQ,0,1,6477,1361
15g,20,152413,1,10,O,green,OQCoQoCoQC,1,1,943,499
15g,21,154722,1,10,O,green,OCQoCQoQCo,1,1,1026,412
15g,22,157029,0,10,O,green,CQoQCoCoQo,0,1,1053,682
15g,23,159618,1,10,O,green,OoCQCoQCoQ,1,1,1248,479
15g,24,162199,0,10,O,green,CQoQCoQCoC,0,1,861,2619
15g,25,166532,0,10,O,green,oCQoQCoQCQ,0,1,1563,555
15g,26,169533,0,10,O,green,oCQCoQoQCQ,0,1,682,639
15g,27,171738,0,10,O,green,QoCQoCQCoQ,0,1,1018,738
15g,28,174347,1,10,O,green,OoQCoCQCoQ,1,1,770,451
15g,29,176465,1,10,O,green,OoCQCQoCoQ,1,1,756,440
15g,30,178572,1,10,O,green,OQCoQoCQCo,1,1,873,455
15g,31,182758,0,10,O,green,CoQCQoQCoQ,0,1,1247,601
15g,32,185485,1,10,O,green,OCoQCQoQCo,0,1,1157,4283
15g,33,191777,0,10,O,green,QoCoQCoQCQ,0,1,696,681
15g,34,194024,1,10,O,green,OoQCoQCQCo,1,1,580,457
15g,35,195913,1,10,O,green,OoQCQoCQoC,1,1,872,581
15g,36,198218,0,10,O,green,CoQoCQoQCQ,0,1,1089,716
15g,37,200892,0,10,O,green,oQCQoCQoCQ,0,1,1877,599
15g,38,204236,1,10,O,green,OCoQCQoCoQ,1,1,823,495
15g,39,206421,1,10,O,green,OCQoCQoCQo,1,1,883,287
15g,40,208490,1,10,O,green,OQCoQoCoQC,1,1,692,240
15g,1,12630,0,10,O,green,oCQCoQoCQC,0,1,1467,830
15g,2,15775,0,10,O,green,CoQoQCQoCQ,0,1,2446,560
15g,3,19631,0,10,O,green,QoCoCQCoQo,0,1,1575,635
15g,4,22707,1,10,O,green,OoCQCoQoQC,1,1,1765,2935
15g,5,28285,1,10,O,green,OCoQoQCQoC,1,1,777,537
15g,6,30477,0,10,O,green,oQCQoCQCoC,0,1,1201,611
15g,7,33171,1,10,O,green,OQCoQCoQoC,1,1,989,877
15g,8,35886,1,10,O,green,OCoQoCQoCQ,1,1,772,491
15g,9,38026,1,10,O,green,OoCQCoQCoQ,1,1,818,956
15g,10,40677,1,10,O,green,OoCQoCQCoQ,1,1,1222,454
15g,11,43232,0,10,O,green,oCQCoQoCQo,0,1,1535,557
15g,12,46207,0,10,O,green,oCQCoQCoQC,0,1,1381,501
15g,13,48971,1,10,O,green,OCoQoCQCoQ,1,1,764,552
15g,14,51164,0,10,O,green,QoCQoCoQCo,0,1,1572,910
15g,15,54495,1,10,O,green,OQCoCQoQCo,1,1,913,484
15g,16,56742,1,10,O,green,OCoQCQoCoQ,1,1,749,439
15g,17,58795,1,10,O,green,OQCoCQoCoQ,1,1,1063,814
15g,18,61537,0,10,O,green,CQoCQoQoCo,0,1,980,624
15g,19,64021,1,10,O,green,OCQoCoQoQC,1,1,719,471
15g,20,66091,0,10,O,green,CQoQoCoCQo,0,1,1381,924
15g,21,69307,1,10,O,green,OQoCoQCoQC,1,1,912,508
15g,22,71591,0,10,O,green,QoCQoCoQCQ,0,1,732,915
15g,23,74088,0,10,O,green,oCQoQCoQCQ,0,1,1469,2409
15g,24,78817,1,10,O,green,OoQCoQCQCo,1,1,842,461
15g,25,80969,1,10,O,green,OQCoCQoQoC,1,1,764,489
15g,26,83088,0,10,O,green,oCQoQCoQCo,0,1,2205,817
15g,27,86964,0,10,O,green,oCQCQoCQoC,0,1,1351,752
15g,28,89920,0,10,O,green,QoCQoCoCQo,0,1,1831,724
15g,29,93330,1,10,O,green,OCoQCQoCoQ,1,1,782,531
15g,30,95510,0,10,O,green,QCoCQoQCoQ,0,1,1864,705
15g,31,101296,0,10,O,green,CoQoCQoCQC,0,1,1553,896
15g,32,104594,1,10,O,green,OoQCoCQoCQ,1,1,1774,615
15g,33,107862,0,10,O,green,oQCoCQoCQC,0,1,1477,615
15g,34,110839,0,10,O,green,oQCoQCoQCo,0,1,1558,756
15g,35,114008,0,10,O,green,QCoQCoQCoC,0,1,3296,494
15g,36,118655,1,10,O,green,OQCoCQoQCo,1,1,1313,425
15g,37,121256,0,10,O,green,CQoQoCoCQo,0,1,972,2904
15g,38,125983,1,10,O,green,OCoQoQCQoC,1,1,1519,450
15g,39,128815,1,10,O,green,OQoCoQCQCo,1,1,1688,572
15g,40,131957,1,10,O,green,OoCQoCQoCQ,1,1,952,412
15g,1,18763,0,10,O,green,oQCQCoCQoC,0,1,4489,580
15g,2,24695,1,10,O,green,OCQoCoQoQC,1,1,1443,304
15g,3,27305,0,10,O,green,QoCoQCQoCQ,0,1,2934,994
15g,4,32103,1,10,O,green,OQCoQCoCQo,1,1,794,459
15g,5,34252,0,10,O,green,QoCQCoQoCQ,0,1,1357,1245
15g,6,37710,0,10,O,green,oQCQCoQCoQ,0,1,1236,635
15g,7,40476,1,10,O,green,OQoCoCQoCQ,1,1,802,464
15g,8,42606,1,10,O,green,OoCQCQoCoQ,1,1,844,467
15g,9,44784,0,10,O,green,QoCQCoCQoQ,0,1,1158,882
15g,10,47691,1,10,O,green,OoQCQCoCQo,1,1,874,628
15g,11,50045,1,10,O,green,OQoCQoCQCo,1,1,836,561
15g,12,52295,0,10,O,green,oQCQoCoCQo,0,1,5766,1017
15g,13,59964,1,10,O,green,OoQCoQCoQC,1,1,1233,2975
15g,14,65040,0,10,O,green,QCoQCoQoCQ,0,1,5233,696
15g,15,71822,0,10,O,green,oQCoQCQoCQ,0,1,4310,552
