sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
6g,1,27706,0,10,O,green,QCoCQoQCoC,0,1,1005,786
6g,2,30422,1,10,O,green,OQCoQoCoCQ,1,1,1050,1315
6g,3,33671,1,10,O,green,OoQCQoCQCo,0,1,895,3543
6g,4,39007,1,10,O,green,OoQCQCoCoQ,1,1,1338,455
6g,5,41709,0,10,O,green,oQCoQCQoCQ,0,1,4117,513
6g,6,47266,1,10,O,green,OCQoQCoQCo,1,1,801,1173
6g,7,50174,0,10,O,green,QCoQCoQCoQ,10,0,5,2522
6g,8,53592,0,10,O,green,CQoCQoQoCo,0,1,1167,1277
6g,9,56948,0,10,O,green,QCoCoQoCQC,0,1,2521,1426
6g,10,61791,1,10,O,green,OQoCoCQCoQ,1,1,1518,840
6g,11,65022,0,10,O,green,oQCoQCQoCQ,0,1,1019,2589
6g,12,69522,1,10,O,green,OCoQCQoCQo,1,1,1211,1296
6g,13,72919,0,10,O,green,oCQoQCoCQo,0,1,1031,683
6g,14,75550,1,10,O,green,OoQCQCoQoC,1,1,893,2157
6g,15,79507,1,10,O,green,OoCQoCQoCQ,1,1,1009,308
6g,16,81713,0,10,O,green,oCQCQoCoQo,0,1,1745,445
6g,17,84803,0,10,O,green,QCoQoCoQCo,0,1,1688,630
6g,18,88012,0,10,O,green,QoCoQCoQCo,0,1,1430,1015
6g,19,91340,0,10,O,green,CoQCoQCoQC,0,1,1239,563
6g,20,94059,0,10,O,green,oCQoCQCoQo,0,1,1159,505
6g,21,96618,1,10,O,green,OCoQoCQCoQ,0,1,1535,666
6g,22,99758,1,10,O,green,OoQCoQCQCo,0,1,910,883
6g,23,102455,1,10,O,green,OCoQCQoQCo,0,1,848,814
6g,24,105011,0,10,O,green,CQoQCoCoQC,0,1,897,1439
6g,25,108260,0,10,O,green,oQCoQCoCQC,0,1,2450,1187
6g,26,112788,0,10,O,green,CoQoQCQoCo,0,1,787,486
6g,27,114971,0,10,O,green,QCoQCoQoCo,0,1,796,698
6g,28,117341,1,10,O,green,OCQoCQoCQo,1,1,228,2348
6g,29,120822,0,10,O,green,oCQCQoQCoQ,0,1,1529,759
6g,30,124032,1,10,O,green,OoCQoQCQoC,1,1,1740,692
6g,31,129664,1,10,O,green,OQCoCoQCoQ,1,1,79,716
6g,32,131350,1,10,O,green,OoQCQCoQCo,1,1,804,1260
6g,33,134321,0,10,O,green,oQCQCoCQoC,0,1,57,1549
6g,34,136836,1,10,O,green,OoQCQoCQoC,1,1,209,4047
6g,35,141993,1,10,O,green,OoCQoCQoCQ,1,1,1393,133
6g,36,144433,0,10,O,green,oCQoCQCQoQ,0,1,221,2621
6g,37,148152,1,10,O,green,OCoQCoQCoQ,1,1,774,2834
6g,38,152654,1,10,O,green,OoCQCoQCoQ,1,1,901,776
6g,39,155236,0,10,O,green,QCoQCoQCoQ,0,1,1195,382
6g,40,157730,1,10,O,green,OQoCoQCQoC,1,1,1265,2233
6g,1,15388,1,10,O,green,OQoCQCoCoQ,1,1,935,655
6g,2,17880,1,10,O,green,OCoQoCQoCQ,1,1,988,742
6g,3,20547,0,10,O,green,oQCQCoQCoQ,0,1,1577,935
6g,4,23961,1,10,O,green,OQCoCQoQoC,1,1,24175,503
6g,5,49533,1,10,O,green,OQCoQCoCQo,1,1,1167,482
6g,6,52080,1,10,O,green,OoCQCQoCQo,1,1,930,93
6g,7,54019,0,10,O,green,CQoCQoQCoC,0,1,257,983
6g,8,56175,1,10,O,green,OoQCoQCQoC,1,1,648,512
6g,9,58287,0,10,O,green,QCoQoCoQCo,0,1,993,519
6g,10,60705,1,10,O,green,OQCoCQoQCo,1,1,38719,458
6g,11,100775,1,10,O,green,OoQCQoCoQC,1,1,854,275
6g,12,102814,1,10,O,green,OCQoQCoCQo,1,1,1188,2797
6g,13,107703,0,10,O,green,QoCoQCQoCQ,0,1,950,575
6g,14,110135,1,10,O,green,OCQoCoQoCQ,1,1,904,919
6g,15,112888,1,10,O,green,OCQoCoQoCQ,1,1,791,61
6g,16,114642,1,10,O,green,OQCoCQoQoC,1,1,957,2472
6g,17,118977,0,10,O,green,oCQoCQCoQC,0,1,1108,592
