sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
17m,1,12103,0,10,O,green,QCoCoQCoQC,0,1,6177,411
17m,2,19571,0,10,O,white,oQCQCoCoQC,0,1,3026,555
17m,3,24051,0,10,O,white,CQoQCoCoQo,0,1,2733,998
17m,4,28663,1,10,O,green,OoQCQoCoQC,1,1,933,469
17m,5,30949,0,10,O,white,oCQCQoQCoC,0,1,2958,430
17m,6,35222,0,10,O,green,QoCQoCoQCQ,0,1,2196,567
17m,7,38854,0,10,O,white,CQoQCoCQoQ,0,1,2937,524
17m,8,43217,1,10,O,green,OCQoQCoCoQ,1,1,1074,270
17m,9,45455,1,10,O,green,OQCoCQoQCo,1,1,1212,674
17m,10,48231,1,10,O,green,OoCQoCQCoQ,1,1,2742,791
17m,11,52641,1,10,O,green,OQoCQoCQCo,1,1,1598,440
17m,12,55606,1,10,O,white,OoQCoCQoCQ,1,1,1771,795
17m,13,59064,1,10,O,white,OCQoCQoQoC,1,1,1597,1108
17m,14,62656,0,10,O,white,CoQCoQoCQC,0,1,4398,472
17m,15,68438,0,10,O,green,CoQoQCoQCQ,0,1,3846,448
17m,16,73630,1,10,O,white,OoQCoQCoCQ,1,1,1538,425
17m,17,76490,0,10,O,white,oCQCoQoCQo,0,1,3145,445
17m,18,81007,1,10,O,white,OQoCQoCQCo,1,1,2074,404
17m,19,84365,1,10,O,green,OoCQoQCoQC,1,1,1183,390
17m,20,86843,1,10,O,white,OQCoCoQCQo,1,1,2964,588
17m,21,91280,0,10,O,green,CoQCoQoCQC,0,1,2375,432
17m,22,94964,1,10,O,white,OQoCoQCQoC,1,1,2109,262
17m,23,98229,0,10,O,white,CQoCQoQoCQ,0,1,2457,495
17m,24,102088,0,10,O,green,CQoCQoQCoQ,0,1,4182,378
17m,25,107521,1,10,O,green,OCQoCQoQoC,1,1,766,4184
17m,26,113370,1,10,O,white,OoCQCQoQCo,1,1,2530,1367
17m,27,118154,0,10,O,white,QCoQCoCQoC,0,1,3112,521
17m,28,122665,0,10,O,white,QCoQCoCoQo,0,1,6378,781
17m,29,130718,0,10,O,green,QCoCoQCQoC,0,1,692,375
17m,30,132659,0,10,O,green,QCoCQoCQoC,0,1,517,428
17m,31,137780,0,10,O,white,CoQCoQoCQo,0,1,1995,1048
17m,32,141764,0,10,O,green,QCoCQoQoCQ,0,1,1200,421
17m,33,144306,1,10,O,white,OCoQCQoQCo,0,1,4308,365
17m,34,149874,1,10,O,white,OoCQCoQoCQ,1,1,1481,616
17m,35,152884,0,10,O,green,QoCoCQCoQo,0,1,1211,1717
17m,36,156702,1,10,O,green,OQCoCQoCoQ,1,1,1005,1263
17m,37,159889,1,10,O,white,OCQoQCoQCo,1,1,3248,1008
17m,38,165046,1,10,O,green,OCQoCoQoQC,1,1,986,1399
17m,39,168349,0,10,O,green,CQoQoCQoCo,0,1,4375,462
17m,40,174084,1,10,O,green,OCQoCQoQCo,1,1,1231,517
17m,1,14968,0,10,O,green,QoCQCoQCoQ,0,1,1554,761
17m,2,18163,1,10,O,white,OCoQoQCQCo,1,1,2308,606
17m,3,21963,0,10,O,white,QoCQoCoCQo,0,1,3004,570
17m,4,26414,1,10,O,white,OQCoCQoQCo,1,1,2254,874
17m,5,30441,0,10,O,white,oCQoCQoCQC,0,1,3120,504
17m,6,34946,1,10,O,white,OQoCQCoQCo,1,1,1290,525
17m,7,37677,1,10,O,green,OoQCQoCoQC,1,1,1207,566
17m,8,40400,0,10,O,green,oQCoQCoQCo,0,1,1518,574
17m,9,43396,1,10,O,white,OoCQCoQCQo,1,1,1346,461
17m,10,46090,0,10,O,green,oQCQoCoQCo,0,1,1016,385
17m,11,48389,1,10,O,green,OoCQoCQoQC,1,1,1647,557
17m,12,51482,1,10,O,green,OQCoQoCoCQ,1,1,1297,533
17m,13,54208,1,10,O,white,OoCQoQCoQC,0,1,1380,832
17m,14,57333,0,10,O,white,CQoQCoQCoC,0,1,3156,991
17m,15,62391,1,10,O,green,OQCoQCoQCo,1,1,966,1171
17m,16,65414,0,10,O,green,QoCoCQoQCo,0,1,1112,567
17m,17,68012,1,10,O,green,OoQCoQCQoC,1,1,1370,548
17m,18,70817,0,10,O,green,QoCQoCQCoQ,0,1,3576,496
17m,19,75782,0,10,O,white,oCQCQoQoCo,0,1,4164,529
17m,20,81358,1,10,O,white,OCQoQCoCQo,1,1,1214,830
17m,21,84293,0,10,O,white,CoQCoQoQCo,0,1,4362,470
17m,22,89996,0,10,O,white,QoCQCoCoQC,0,1,3273,481
17m,23,94646,1,10,O,white,OQoCQoCoQC,1,1,1397,615
17m,24,97540,1,10,O,white,OCoQoQCoQC,1,1,1756,272
17m,25,100466,0,10,O,green,CoQCQoQCoQ,0,1,2331,529
17m,26,104198,0,10,O,white,CoQoCQoCQo,0,1,1733,479
17m,27,107306,0,10,O,white,QoCoQCoCQC,0,1,2557,453
17m,28,111216,1,10,O,green,OCoQoCQCoQ,1,1,1461,574
17m,29,114149,0,10,O,green,CoQCoQCQoQ,0,1,1650,397
17m,30,117079,1,10,O,white,OCQoQCoQCo,1,1,1988,1112
17m,31,123501,1,10,O,green,OQCoQCoQoC,1,1,1192,495
17m,32,126093,1,10,O,green,OoCQoCQCoQ,1,1,1102,505
17m,33,128602,0,10,O,white,oCQCoQCQoQ,0,1,3690,470
17m,34,133669,0,10,O,green,QoCQoCQoCQ,0,1,2044,1798
17m,35,138407,0,10,O,white,CoQCoQoQCo,0,1,4053,422
17m,36,143786,1,10,O,white,OoQCQoCQoC,1,1,1872,584
17m,37,147143,0,10,O,green,oQCQCoCQoQ,0,1,1535,608
17m,38,150169,1,10,O,green,OQCoQoCQCo,1,1,917,1713
17m,39,153702,1,10,O,green,OCoQCoQoQC,1,1,1045,1017
17m,40,156660,0,10,O,green,QoCQoCQCoQ,0,1,3545,441
17m,1,61327,1,10,O,green,OoCQCQoCQo,1,1,3181,448
