sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
8m,1,55927,1,10,O,white,OCQoCoQoQC,1,1,1850,64
8m,2,58741,1,10,O,green,OCoQoCQCQo,1,1,762,71
8m,3,60476,0,10,O,white,oCQCQoQCoQ,0,1,1406,418
8m,4,63216,1,10,O,white,OQoCoCQoQC,0,1,999,448
8m,5,65551,0,10,O,green,oCQCoQoQCo,0,1,1249,666
8m,6,68370,1,10,O,green,OCQoCQoCQo,1,1,1070,85
8m,7,70401,1,10,O,white,OoQCQoCQCo,0,1,2214,841
8m,8,74373,0,10,O,green,CQoQoCQoCQ,0,1,738,428
8m,9,76433,0,10,O,green,QCoQCoQCoQ,0,1,2253,454
8m,10,80017,1,10,O,white,OCoQCoQoCQ,1,1,895,30
8m,11,81850,1,10,O,green,OQoCoQCoQC,0,1,1914,375
8m,12,85024,0,10,O,green,oQCQCoQCoC,0,1,2318,460
8m,13,88711,0,10,O,white,CoQCoQoQCo,0,1,1474,375
8m,14,91471,1,10,O,green,OCoQoQCQoC,1,1,1882,72
8m,15,94390,0,10,O,white,QoCoQCQoCo,0,1,3391,519
8m,16,99237,1,10,O,green,OoQCoCQoCQ,1,1,1358,52
8m,17,101540,0,10,O,green,oCQCoQoQCQ,0,1,3299,465
8m,18,106200,0,10,O,white,QoCoQCoQCo,0,1,1094,438
8m,19,108627,1,10,O,white,OQCoQCoCQo,1,1,2000,1112
8m,20,112630,1,10,O,green,OoCQoQCoCQ,1,1,1577,955
8m,21,116073,1,10,O,green,OQoCoCQoCQ,1,1,1150,42
8m,22,118157,1,10,O,green,OoQCoCQoCQ,1,1,754,120
8m,23,119941,0,10,O,green,CQoQoCQoCo,0,1,1978,460
8m,24,123266,0,10,O,white,CQoQoCoCQo,0,1,6241,385
8m,25,130775,0,10,O,green,oQCQoCoCQC,0,1,801,399
8m,26,132890,0,10,O,white,oQCoQCQoCQ,0,1,2103,922
8m,27,136823,1,10,O,green,OQoCoQCQCo,1,1,4273,51
8m,28,142052,0,10,O,green,CoQCQoQCoQ,0,1,2261,364
8m,29,145566,1,10,O,green,OQCoCQoQCo,1,1,1644,129
8m,30,148254,0,10,O,white,oQCQoCQCoQ,0,1,1340,840
8m,31,154934,0,10,O,green,oCQCoQCQoQ,0,1,3343,336
8m,32,159552,1,10,O,white,OoQCoQCoCQ,0,1,3556,2153
8m,33,166144,1,10,O,white,OCQoCQoQCo,0,1,13568,374
8m,34,180966,0,10,O,white,QoCoQCQCoQ,0,1,2921,375
8m,35,185166,0,10,O,white,oQCQCoQCoQ,0,1,2311,436
8m,36,188800,1,10,O,white,OCoQoCQoCQ,1,1,1997,1218
8m,37,192921,0,10,O,green,QoCQoCoQCo,0,1,1232,2783
8m,38,197824,1,10,O,white,OQCoCQoQCo,0,1,1710,356
8m,39,200796,1,10,O,white,OCoQCoQCQo,1,1,1208,848
8m,40,203753,0,10,O,white,oCQCoQoCQo,0,1,1131,428
8m,1,9210,1,10,O,white,OoQCQCoQoC,1,1,1897,43
8m,2,12026,1,10,O,white,OCoQoCQCQo,1,1,2100,77
8m,3,15082,1,10,O,white,OoQCoQCoQC,1,1,3411,133
8m,4,19540,0,10,O,white,QoCoQCQoCo,0,1,2535,470
8m,5,23435,0,10,O,white,QoCoQCQoCo,0,1,2674,408
