sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
18w,1,2583,0,10,O,white,QoCQoCoQCQ,0,1,4141,1027
18w,2,8620,1,10,O,white,OCoQoQCoCQ,0,1,9501,592
18w,3,19651,0,10,O,white,oCQoCQoCQC,0,1,2778,626
18w,4,23989,0,10,O,white,QoCQoCoQCQ,0,1,1301,506
18w,5,26687,0,10,O,white,oQCQoCQoCQ,0,1,3193,476
18w,6,31245,0,10,O,white,QCoQCoQCoQ,0,1,2829,529
18w,7,35499,0,10,O,white,oCQoCQCQoC,0,1,2533,664
18w,8,39572,0,10,O,white,QoCQoCoQCQ,0,1,2695,500
18w,9,43670,0,10,O,white,oCQoCQoCQo,0,1,1815,526
18w,10,46929,1,10,O,white,OCQoQCoCQo,1,1,2437,465
18w,11,50699,1,10,O,white,OoCQoCQoCQ,0,1,1735,717
18w,12,54034,0,10,O,white,oQCQoCoQCo,0,1,3935,700
18w,13,59570,1,10,O,white,OCoQCQoCoQ,1,1,1065,874
18w,14,62399,0,10,O,white,QoCoQCQCoC,0,1,1993,659
18w,15,65960,0,10,O,white,oQCoQCQoCQ,0,1,1904,868
18w,16,69622,0,10,O,white,CQoQCoCoQo,0,1,4022,627
18w,17,75179,1,10,O,white,OQoCQoCoCQ,1,1,1580,5970
18w,18,83636,1,10,O,white,OCoQoCQCoQ,1,1,4446,255
18w,19,89222,0,10,O,white,CQoCoQoCQC,0,1,3448,709
18w,20,94290,1,10,O,white,OCoQCoQCQo,1,1,1470,473
18w,21,97151,1,10,O,white,OQoCQCoQCo,1,1,1245,364
18w,22,99634,1,10,O,white,OQoCoQCQoC,1,1,2061,187
18w,23,102764,0,10,O,white,QCoQCoCoQC,0,1,4390,652
18w,24,108691,1,10,O,white,OCoQoCQoCQ,1,1,1889,409
18w,25,111891,0,10,O,white,CQoQCoQCoC,0,1,3433,568
18w,26,116830,1,10,O,white,OoCQoCQCoQ,1,1,2322,2395
18w,27,122454,1,10,O,white,OQCoQoCQCo,1,1,2651,423
18w,28,126416,0,10,O,white,QCoCQoCQoC,0,1,2811,620
18w,29,130750,0,10,O,white,CoQCoQCoQC,0,1,3788,955
18w,30,136404,1,10,O,white,OoQCoQCoCQ,1,1,1699,252
18w,31,141974,1,10,O,white,OoQCoQCQoC,1,1,2819,678
18w,32,146405,1,10,O,white,OQCoCQoCoQ,1,1,1251,466
18w,33,149046,1,10,O,white,OoCQoCQoQC,1,1,2292,1974
18w,34,154195,0,10,O,white,CQoCQoQCoC,0,1,4036,708
18w,35,159852,1,10,O,white,OCoQCoQCQo,1,1,1536,175
18w,36,162460,0,10,O,white,QCoCoQCoQC,0,1,5002,624
18w,37,168978,1,10,O,white,OQoCQoCoQC,1,1,3552,431
18w,38,173838,1,10,O,white,OCoQCQoQoC,1,1,1298,579
18w,39,176598,0,10,O,white,QoCQCoQCoQ,0,1,3460,575
18w,40,181549,1,10,O,white,OQCoQCoQoC,1,1,2144,474
18w,1,3443,1,10,O,white,OoQCQoCQCo,1,1,1037,671
18w,2,6021,0,10,O,white,CoQCoQoCQC,0,1,793,468
18w,3,8184,1,10,O,white,OCoQCoQoCQ,1,1,1002,457
18w,4,10529,1,10,O,white,OCQoQCoCQo,1,1,1037,182
18w,5,12636,1,10,O,white,OQCoCoQCoQ,1,1,1178,308
18w,6,15009,0,10,O,white,CQoQCoQCoQ,0,1,1552,461
18w,7,17937,0,10,O,white,CoQoCQoQCQ,0,1,1204,1320
18w,8,21359,1,10,O,white,OCQoCQoQoC,1,1,1049,974
18w,9,24275,0,10,O,white,QoCoQCoQCQ,0,1,1990,607
18w,10,27772,0,10,O,white,QCoCoQoCQC,0,1,1440,853
18w,11,30939,1,10,O,white,OCoQCoQoCQ,0,1,1232,445
18w,12,33523,1,10,O,white,OQCoQoCoQC,2,0,1289,1743
18w,13,37461,0,10,O,white,CoQCQoCQoC,0,1,1476,896
