sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
8g,1,24436,1,10,O,green,OCQoQoCoQC,1,1,2478,72
8g,2,27879,0,10,O,green,QoCQCoQCoC,0,1,2017,912
8g,3,31721,1,10,O,green,OoQCQCoCQo,1,1,1124,62
8g,4,33844,0,10,O,green,CQoCQoQoCo,0,1,2371,659
8g,5,37758,1,10,O,green,OCoQCoQCoQ,1,1,805,78
8g,6,39528,1,10,O,green,OQoCoCQCoQ,1,1,2131,62
8g,7,42623,1,10,O,green,OoCQCQoCoQ,1,1,2609,40
8g,8,46175,0,10,O,green,oQCoQCQoCo,0,1,1312,1891
8g,9,50262,1,10,O,green,OoQCoQCoQC,0,1,631,2976
8g,10,54796,0,10,O,green,CoQoCQoCQo,0,1,1015,884
8g,11,57619,1,10,O,green,OQCoQCoCQo,1,1,2185,118
8g,12,60811,0,10,O,green,QoCQCoQoCo,0,1,2240,872
8g,13,64817,1,10,O,green,OoQCoQCoCQ,1,1,1620,54
8g,14,67382,1,10,O,green,OCoQCQoCQo,0,1,1273,765
8g,15,70344,1,10,O,green,OoQCoCQCoQ,1,1,1173,36
8g,16,72436,1,10,O,green,OCQoCQoQCo,0,1,1014,1123
8g,17,75475,0,10,O,green,QoCoQCoCQC,0,1,1605,646
8g,18,78631,0,10,O,green,CoQCoQCoQo,0,1,1975,1522
8g,19,83029,0,10,O,green,oQCoCQoCQC,0,1,960,508
8g,20,85394,1,10,O,green,OQCoQoCoQC,1,1,934,98
8g,21,87347,0,10,O,green,QoCQoCQoCQ,0,1,997,464
8g,22,89689,1,10,O,green,OoQCQCoQCo,1,1,1059,66
8g,23,91763,1,10,O,green,OoCQCoQoCQ,1,1,1065,119
8g,24,93830,0,10,O,green,QCoQCoCQoQ,0,1,1209,447
8g,25,96384,0,10,O,green,CQoCoQoCQo,0,1,694,1646
8g,26,99638,1,10,O,green,OoQCQoCQoC,0,1,1366,1098
8g,27,103004,0,10,O,green,oQCQCoQCoC,0,1,1689,557
8g,28,106152,0,10,O,green,oCQoCQCQoC,0,1,1393,481
8g,29,108924,0,10,O,green,CoQCoQCQoQ,0,1,1727,651
8g,30,112194,1,10,O,green,OQCoQCoCQo,1,1,733,136
8g,31,117219,1,10,O,green,OoQCoCQoCQ,0,1,1175,748
8g,32,120057,1,10,O,green,OCQoQoCoCQ,1,1,1139,221
8g,33,122323,0,10,O,green,QCoQoCoQCQ,0,1,2220,624
8g,34,126087,0,10,O,green,QCoCoQCoQo,0,1,800,423
8g,35,128222,1,10,O,green,OQCoQCoCQo,1,1,618,1922
8g,36,131655,1,10,O,green,OCoQCQoQoC,1,1,1502,18
8g,37,134068,0,10,O,green,QoCoQCoCQo,0,1,892,2501
8g,38,138377,0,10,O,green,CoQoQCoCQo,0,1,1091,802
8g,39,141195,0,10,O,green,oCQCQoCoQo,0,1,1135,487
8g,40,143726,0,10,O,green,oQCoCQCQoC,0,1,831,654
8g,1,26044,1,10,O,green,OQoCQoCoQC,0,1,3071,410
8g,2,30422,1,10,O,green,OQCoQCoQCo,1,1,1504,56
8g,3,32891,1,10,O,green,OQoCQoCQCo,1,1,1352,62
8g,4,35195,0,10,O,green,oCQoCQCQoQ,0,1,1612,386
8g,5,38151,0,10,O,green,CQoCQoQCoQ,0,1,1958,421
8g,6,41431,1,10,O,green,OQoCoQCQoC,1,1,2461,41
8g,7,44841,0,10,O,green,oCQCQoQCoC,0,1,1331,348
8g,8,47415,0,10,O,green,CoQoQCoQCQ,0,1,2136,342
8g,9,50783,1,10,O,green,OoQCQoCQoC,1,1,2036,56
8g,10,53780,0,10,O,green,oQCQCoQCoQ,0,1,1802,398
8g,11,56869,1,10,O,green,OQCoQCoQoC,1,1,1949,53
8g,12,59760,1,10,O,green,OQCoQCoQCo,1,1,1294,38
8g,13,61977,0,10,O,green,CoQCQoCQoQ,0,1,1357,392
8g,14,64617,0,10,O,green,QoCoCQCQoQ,0,1,1470,434
8g,15,67427,0,10,O,green,oQCoCQoCQC,0,1,984,411
8g,16,69719,1,10,O,green,OoQCQoCQoC,1,1,1164,43
8g,17,71812,0,10,O,green,QoCoCQoCQC,0,1,1858,346
8g,18,74950,0,10,O,green,QCoQoCoQCQ,0,1,1094,349
8g,19,77296,0,10,O,green,CoQCoQCoQC,0,1,1025,343
8g,20,79561,1,10,O,green,OQoCQoCoCQ,1,1,1864,149
8g,21,82466,0,10,O,green,QoCoQCoCQo,0,1,886,387
8g,22,84621,1,10,O,green,OQoCoQCoQC,1,1,1022,48
8g,23,86579,1,10,O,green,OCQoQCoQCo,1,1,1038,62
8g,24,88611,0,10,O,green,QCoQCoQoCo,0,1,1653,2051
8g,25,93233,1,10,O,green,OoQCQoCoCQ,1,1,879,72
8g,26,95060,1,10,O,green,OCQoCQoCQo,1,1,1510,46
8g,27,97524,0,10,O,green,oCQCoQoQCo,0,1,1441,460
8g,28,100344,1,10,O,green,OoCQoQCQoC,1,1,2031,54
8g,29,103310,0,10,O,green,oQCoQCQoCQ,0,1,1372,373
8g,30,105960,0,10,O,green,CQoQCoQoCQ,0,1,1921,379
8g,31,112186,1,10,O,green,OoCQoQCQoC,1,1,2227,81
8g,32,115419,0,10,O,green,CQoCoQoCQo,0,1,1966,339
8g,33,118604,1,10,O,green,OoCQCQoQoC,1,1,1848,123
8g,34,121485,1,10,O,green,OoCQCQoQoC,1,1,1220,48
8g,35,123640,1,10,O,green,OoQCQoCoQC,1,1,1106,135
8g,36,125781,0,10,O,green,CoQoQCoCQC,0,1,1511,341
8g,37,128552,1,10,O,green,OQCoCQoQCo,1,1,1619,135
