sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
4,1,1204,0,10,O,green,CoQCQoQCoQ,0,1,4234,1857
4,2,8144,0,10,O,white,oCQCoQoQCQ,0,1,2337,1457
4,3,12786,0,10,O,green,oQCoQCQoCQ,0,1,3801,1856
4,4,19280,0,10,O,white,oQCQCoQCoC,0,1,3559,1050
4,5,24737,0,10,O,green,CQoCQoCoQo,0,1,3889,1970
4,6,31465,0,10,O,green,CQoCQoCQoQ,0,1,2457,1266
4,1,11470,0,10,O,green,CoQCQoCQoQ,0,1,880,614
4,2,13888,1,10,O,green,OCQoQCoCoQ,1,1,877,578
4,3,16262,1,10,O,white,OCQoQCoQCo,0,1,1576,554
4,4,19269,1,10,O,white,OQCoQCoQCo,0,1,1954,685
4,5,22820,0,10,O,green,CQoCQoQCoQ,0,1,2470,642
4,6,26862,0,10,O,green,QoCQCoQCoC,0,1,2048,713
4,7,30547,1,10,O,white,OoCQoCQCoQ,0,1,1803,1318
4,8,34603,1,10,O,green,OQCoCoQoCQ,1,1,1599,852
4,9,37934,0,10,O,white,oCQoQCoQCo,0,1,1895,471
4,10,41192,1,10,O,white,OCQoQoCoQC,1,1,2294,1022
4,11,45405,1,10,O,white,OCoQCoQCoQ,1,1,3344,563
4,12,50205,1,10,O,green,OoQCoCQoQC,1,1,1289,1203
4,13,53595,1,10,O,white,OCoQCoQoCQ,6,0,2747,2409
4,14,59656,0,10,O,white,oQCoQCoQCQ,0,1,3210,3593
4,15,67375,1,10,O,white,OoQCQCoQCo,0,1,1421,1199
4,16,70893,0,10,O,white,CoQoCQCoQC,0,1,2218,553
4,17,74541,0,10,O,white,CQoQCoCQoC,0,1,5359,1071
4,18,81866,1,10,O,white,OCoQoCQCoQ,1,1,1944,1782
4,19,86469,0,10,O,green,QoCoCQCQoC,0,1,1621,574
4,20,89575,0,10,O,green,oCQCoQoCQC,0,1,995,480
4,21,91925,0,10,O,white,oQCoCQoCQo,0,1,3018,4424
4,22,100247,0,10,O,white,oCQCQoCQoQ,0,1,4437,2497
4,23,108060,1,10,O,green,OoQCoQCoQC,0,1,1364,1252
4,24,111552,1,10,O,green,OoCQoCQoCQ,1,1,1103,728
4,25,114303,0,10,O,white,CoQCQoQCoC,0,1,4454,575
4,26,120209,1,10,O,green,OQCoCQoCoQ,1,1,915,777
4,27,122791,1,10,O,green,OoCQCoQCoQ,1,1,1209,670
4,28,125549,0,10,O,green,QoCoCQCoQC,0,1,1303,1108
4,29,128879,1,10,O,white,OCoQoCQoQC,0,1,2562,570
4,30,132940,0,10,O,white,oQCQCoQCoC,0,1,1511,1191
4,31,176159,1,10,O,green,OCQoQoCoCQ,1,1,1212,802
4,32,179086,0,10,O,green,CoQCoQoQCo,0,1,856,656
4,33,181476,0,10,O,green,CQoQoCoQCo,0,1,931,560
4,34,183861,0,10,O,white,CQoCQoQCoC,0,1,2346,470
4,35,187614,0,10,O,white,QoCoQCQoCo,0,1,2122,1796
4,36,192401,0,10,O,green,CoQCQoQCoC,0,1,1882,563
4,37,195754,1,10,O,white,OCoQCoQoQC,1,1,1536,535
4,38,198716,1,10,O,green,OoCQCoQoQC,1,1,989,637
4,39,201235,0,10,O,green,QoCoCQCoQC,0,1,1489,697
4,40,204344,1,10,O,green,OQoCQoCQoC,1,1,1626,524
