sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
17w,1,14916,0,10,O,white,oQCoQCoCQC,0,1,4073,512
17w,2,20386,0,10,O,white,QoCQoCoCQC,0,1,3094,575
17w,3,24963,1,10,O,white,OQoCQCoCQo,1,1,2842,304
17w,4,28973,1,10,O,white,OoCQCoQoCQ,1,1,2412,255
17w,5,32523,0,10,O,white,QCoQCoQCoQ,0,1,4380,443
17w,6,38223,1,10,O,white,OCoQCoQCoQ,1,1,2803,381
17w,7,42305,0,10,O,white,QoCQoCQoCQ,0,1,3029,639
17w,8,46864,0,10,O,white,CQoQCoQoCQ,0,1,3193,487
17w,9,51425,0,10,O,white,QoCQCoQCoQ,0,1,3445,576
17w,10,56317,1,10,O,white,OoQCoQCoQC,1,1,1620,453
17w,11,59278,1,10,O,white,OCoQCQoQCo,1,1,1453,408
17w,12,62022,1,10,O,white,OQCoCQoCQo,1,1,2454,462
17w,13,65852,1,10,O,white,OQCoQoCoQC,1,1,1137,631
17w,14,68503,1,10,O,white,OCoQoQCQoC,1,1,2817,5803
17w,15,78029,0,10,O,white,oCQCoQCoQo,0,1,4171,705
17w,16,83789,1,10,O,white,OoQCoCQCQo,1,1,1719,1045
17w,17,87449,0,10,O,white,CQoCQoCQoQ,0,1,5190,574
17w,18,94088,1,10,O,white,OCoQCoQoQC,1,1,1420,427
17w,19,96912,0,10,O,white,CQoQoCoQCo,0,1,2486,548
17w,20,100843,0,10,O,white,QCoCoQoQCo,0,1,4364,475
17w,21,106585,1,10,O,white,OoQCoCQoCQ,1,1,1703,223
17w,22,109415,0,10,O,white,CoQCoQoQCQ,0,1,3052,460
17w,23,113840,0,10,O,white,oCQCoQCQoC,0,1,3026,529
17w,24,118296,1,10,O,white,OCoQCQoQoC,1,1,1871,1870
17w,25,122944,1,10,O,white,OCQoQoCoQC,1,1,1939,567
17w,26,126332,0,10,O,white,QoCoQCoQCQ,0,1,3071,462
17w,27,130754,1,10,O,white,OoQCoQCoCQ,1,1,1541,335
17w,28,133542,0,10,O,white,QoCQCoCoQC,0,1,3634,466
17w,29,138518,0,10,O,white,QoCQCoQCoC,0,1,3513,529
17w,30,143450,0,10,O,white,QoCoQCQoCQ,0,1,2689,4619
17w,31,154089,0,10,O,white,oQCQoCoCQo,0,1,3275,404
17w,32,158678,0,10,O,white,CoQoCQCoQC,0,1,2432,414
17w,33,162416,1,10,O,white,OQoCoQCoQC,0,1,7330,404
17w,34,171019,1,10,O,white,OCQoQCoQCo,1,1,1714,256
17w,35,173891,1,10,O,white,OoQCoCQoQC,1,1,2929,1414
17w,36,179118,1,10,O,white,OCQoQoCQCo,1,1,1745,865
17w,37,182634,1,10,O,white,OQCoCQoCoQ,1,1,1527,427
17w,38,185468,1,10,O,white,OoQCoQCoCQ,1,1,3387,246
17w,39,190005,0,10,O,white,oCQCoQCoQo,0,1,7394,506
17w,40,198815,0,10,O,white,QoCoCQoQCQ,0,1,1830,422
17w,1,18409,1,10,O,white,OQoCQoCQoC,1,1,1323,784
17w,2,21391,0,10,O,white,QCoQoCQoCQ,0,1,3686,654
17w,3,26613,1,10,O,white,OQoCQoCQoC,1,1,2169,706
17w,4,30395,0,10,O,white,QoCQoCoQCQ,0,1,2304,578
17w,5,34184,1,10,O,white,OCoQoCQCoQ,1,1,1401,742
17w,6,37211,1,10,O,white,OCQoQCoCoQ,1,1,1728,438
17w,7,40289,0,10,O,white,CoQCQoCQoQ,0,1,3067,395
17w,8,44651,0,10,O,white,oCQCoQCoQC,0,1,2483,449
17w,9,48463,1,10,O,white,OCoQoCQoQC,1,1,2136,422
17w,10,51906,1,10,O,white,OoCQoQCQoC,1,1,2670,495
17w,11,55980,1,10,O,white,OoQCoQCoQC,1,1,1414,450
17w,12,58737,1,10,O,white,OoCQCoQCoQ,1,1,1238,346
17w,13,61236,0,10,O,white,CQoCQoQCoQ,0,1,4447,571
17w,14,67290,0,10,O,white,oCQCQoCQoC,0,1,3550,444
17w,15,72236,1,10,O,white,OoQCoQCoCQ,1,1,2288,453
17w,16,75870,0,10,O,white,CoQoQCoCQC,0,1,3116,536
17w,17,80411,1,10,O,white,OoQCQoCoQC,1,1,1645,793
17w,18,83738,0,10,O,white,QoCQoCQoCQ,0,1,3148,1040
17w,19,88809,0,10,O,white,oCQoQCQoCQ,0,1,3500,421
17w,20,93684,1,10,O,white,OQoCoCQoCQ,1,1,1267,585
17w,21,96420,1,10,O,white,OQCoQoCQoC,1,1,1348,501
17w,22,99206,0,10,O,white,oQCQoCQCoQ,0,1,3734,581
17w,23,104420,1,10,O,white,OoCQCQoCoQ,1,1,2388,376
17w,24,108114,1,10,O,white,OQoCQoCQoC,1,1,2559,540
17w,25,112132,0,10,O,white,oQCoQCoQCQ,0,1,2920,380
17w,26,116307,0,10,O,white,QoCQoCQoCo,0,1,4510,1188
17w,27,122920,0,10,O,white,oCQCQoQoCQ,0,1,4009,509
17w,28,128311,0,10,O,white,QoCQoCQoCQ,0,1,4302,429
17w,29,133937,1,10,O,white,OoQCQoCoQC,1,1,1624,655
17w,30,137128,1,10,O,white,OoQCoQCoQC,1,1,1741,878
17w,31,142910,0,10,O,white,QCoQCoCQoQ,0,1,3100,538
17w,32,147478,0,10,O,white,oCQoCQCoQC,0,1,2099,1553
17w,33,152007,0,10,O,white,QCoCQoCQoC,0,1,3682,464
17w,34,157062,1,10,O,white,OQCoQCoQoC,1,1,2015,3866
17w,35,163854,1,10,O,white,OCQoQCoCQo,1,1,1851,533
17w,36,167131,1,10,O,white,OQoCQCoCQo,1,1,2561,664
17w,37,171243,0,10,O,white,QCoQoCoCQo,0,1,3943,701
17w,38,176768,0,10,O,white,oQCQoCQoCo,0,1,2334,547
17w,39,180535,1,10,O,white,OQoCoQCQoC,1,1,1718,508
17w,40,183648,0,10,O,white,QoCoQCoCQo,0,1,2665,636
17w,1,18258,0,10,O,white,oCQCoQCoQo,0,1,1796,1046
17w,2,21975,0,10,O,white,oQCQoCoCQC,0,1,1783,440
17w,3,25081,1,10,O,white,OCoQCoQCQo,1,1,1917,424
17w,4,28335,1,10,O,white,OQoCQCoQCo,1,1,2524,538
17w,5,32273,0,10,O,white,QCoQoCQoCo,0,1,2928,1209
17w,6,37323,0,10,O,white,oCQoCQCoQC,0,1,4399,612
17w,7,43224,0,10,O,white,oCQCoQCoQC,0,1,2656,438
17w,8,47222,0,10,O,white,oQCQoCoQCo,0,1,2378,446
17w,9,50921,1,10,O,white,OCQoCQoCQo,1,1,1999,432
17w,10,54230,0,10,O,white,QoCQoCoQCQ,0,1,2088,540
17w,11,57765,1,10,O,white,OQCoCQoCQo,1,1,2012,553
17w,12,61227,1,10,O,white,OCQoQCoQoC,1,1,1588,1032
17w,13,64722,1,10,O,white,OoCQCQoQCo,1,1,2626,455
17w,14,68689,0,10,O,white,oQCQCoQoCo,0,1,2642,502
17w,15,72714,1,10,O,white,OQoCoCQCQo,1,1,2014,1322
17w,16,76954,1,10,O,white,OCQoCQoQCo,1,1,2626,3116
17w,17,83610,1,10,O,white,OoCQCQoCoQ,1,1,2417,669
17w,18,87585,1,10,O,white,OQoCQCoQoC,1,1,1648,763
17w,19,90885,1,10,O,white,OQCoQCoCQo,1,1,1447,695
17w,20,93922,0,10,O,white,QCoCoQCoQC,0,1,3919,467
17w,21,99221,1,10,O,white,OQoCoQCoCQ,1,1,1031,1292
17w,22,102441,1,10,O,white,OQCoQCoCQo,1,1,3245,988
17w,23,107559,1,10,O,white,OQCoQCoQCo,1,1,1525,473
17w,24,110445,0,10,O,white,oQCQoCoQCo,0,1,2207,558
17w,25,114102,0,10,O,white,QoCoQCQCoQ,0,1,3047,493
17w,26,118533,0,10,O,white,oQCoQCQoCo,0,1,4291,405
17w,27,124125,0,10,O,white,oQCoQCQCoC,0,1,4575,406
17w,28,129969,0,10,O,white,CoQoCQCQoC,0,1,3853,507
17w,29,135197,1,10,O,white,OQoCoQCQoC,1,1,1745,825
17w,30,138647,1,10,O,white,OQoCQCoQCo,1,1,3401,633
17w,31,145809,1,10,O,white,OQoCQoCQoC,1,1,1568,416
17w,32,148712,1,10,O,white,OQCoCoQCQo,1,1,1670,584
17w,33,151877,0,10,O,white,QoCoCQoCQo,0,1,2307,596
17w,34,155675,1,10,O,white,OoQCQoCQoC,1,1,2337,292
17w,35,159209,1,10,O,white,OCQoCoQoQC,1,1,1972,389
17w,36,162467,0,10,O,white,QCoQoCQoCQ,0,1,5193,644
17w,37,169204,0,10,O,white,CQoQoCoCQC,0,1,1987,575
17w,38,172665,0,10,O,white,oCQCoQoCQo,0,1,2773,2340
17w,39,178657,0,10,O,white,QoCoQCoQCo,0,1,3222,568
17w,40,183344,0,10,O,white,CoQCQoQoCQ,0,1,4789,460
17w,1,14303,0,10,O,white,CoQCQoCQoC,0,1,1876,526
17w,2,17609,0,10,O,white,oCQCQoQoCo,0,1,1887,555
17w,3,20923,0,10,O,white,CoQoCQCoQo,0,1,2129,594
17w,4,24545,0,10,O,white,oQCQoCQCoQ,0,1,2968,1647
17w,5,30047,1,10,O,white,OoQCoQCQCo,1,1,2373,424
17w,6,33776,1,10,O,white,OCoQoQCoQC,1,1,2250,403
17w,7,37312,1,10,O,white,OCQoQoCQoC,1,1,1794,421
17w,8,40462,0,10,O,white,QCoCQoCQoC,0,1,2798,394
17w,9,44530,0,10,O,white,QCoCQoQCoQ,0,1,3059,405
17w,10,48877,0,10,O,white,oQCQoCQCoQ,0,1,3562,503
17w,11,53842,0,10,O,white,oQCQoCQoCo,0,1,3043,733
17w,12,58504,1,10,O,white,OQoCoQCQCo,1,1,3575,276
17w,13,63245,1,10,O,white,OoCQoCQoQC,1,1,4112,387
17w,14,68648,0,10,O,white,QCoQCoQCoQ,0,1,4169,415
17w,15,74134,0,10,O,white,oCQCQoQoCQ,0,1,3495,517
17w,16,79025,0,10,O,white,oCQCoQCoQC,0,1,2219,746
17w,17,82893,0,10,O,white,CQoCQoCQoQ,0,1,2671,569
17w,18,87021,1,10,O,white,OQoCoQCoCQ,1,1,1388,2242
17w,19,91545,1,10,O,white,OQoCQCoCQo,1,1,2881,302
17w,20,95625,1,10,O,white,OCoQCoQoQC,1,1,1635,3455
17w,21,101590,1,10,O,white,OQCoQoCQoC,1,1,1408,522
17w,22,104411,1,10,O,white,OCoQCoQoCQ,1,1,3665,1483
17w,23,110435,1,10,O,white,OCQoCQoCQo,1,1,1151,449
17w,24,112913,1,10,O,white,OoQCQCoQCo,1,1,1260,1922
17w,25,116992,1,10,O,white,OQCoCoQCoQ,1,1,3297,463
17w,26,121630,0,10,O,white,oCQCoQoCQC,0,1,2170,766
17w,27,125457,1,10,O,white,OCoQCQoQoC,1,1,1475,385
17w,28,128202,1,10,O,white,OoQCQoCQCo,1,1,1232,3635
17w,29,133955,1,10,O,white,OCoQCQoQCo,1,1,1681,382
17w,30,136894,0,10,O,white,QoCQoCQoCQ,0,1,3391,423
17w,31,144683,1,10,O,white,OQCoQCoQCo,1,1,1090,534
17w,32,147230,1,10,O,white,OQoCoQCQCo,1,1,1748,995
17w,33,150856,0,10,O,white,QoCoQCQCoC,0,1,2549,382
17w,34,154693,0,10,O,white,oCQCoQoQCQ,0,1,4126,1050
17w,35,160752,0,10,O,white,oCQoCQoQCo,0,1,2018,691
17w,36,164346,0,10,O,white,CQoCoQCQoQ,0,1,2972,522
17w,37,168727,1,10,O,white,OoQCQoCoQC,1,1,1648,342
17w,38,171606,0,10,O,white,oQCQoCoQCQ,0,1,4441,477
17w,39,177432,0,10,O,white,QoCQCoQCoC,0,1,3308,452
17w,40,182077,1,10,O,white,OCoQoCQoQC,1,1,1331,283
