sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
15m,1,14145,0,10,O,white,oQCoQCQoCo,0,1,4295,1410
15m,2,20713,1,10,O,green,OCoQoCQCoQ,1,1,1379,766
15m,3,23705,0,10,O,green,QoCoQCQoCo,0,1,4956,1717
15m,4,31240,1,10,O,white,OoCQoCQCQo,0,1,3754,882
15m,5,36724,0,10,O,white,CQoCoQCQoQ,0,1,4847,928
15m,6,43406,0,10,O,white,oCQoQCQoCQ,0,1,6245,1344
15m,7,51844,1,10,O,green,OCoQCoQCoQ,1,1,948,1359
15m,8,54999,1,10,O,green,OoQCQoCQCo,1,1,921,1440
15m,9,58223,0,10,O,white,QCoCoQoQCQ,0,1,2521,1182
15m,10,62805,0,10,O,green,QCoQCoCQoC,0,1,874,609
15m,11,65183,1,10,O,green,OCQoQoCoQC,1,1,3199,870
15m,12,70101,0,10,O,green,oQCoQCQCoQ,0,1,2895,1057
15m,13,74904,1,10,O,green,OoQCQoCQCo,1,1,967,783
15m,14,77534,0,10,O,white,QoCoQCQoCQ,0,1,1190,4274
15m,15,83849,1,10,O,white,OQCoQCoCQo,1,1,7444,827
15m,16,92971,1,10,O,white,OCQoCQoQCo,1,1,2568,687
15m,17,97078,0,10,O,white,oQCoQCoQCQ,0,1,1794,2537
15m,18,102277,1,10,O,white,OCoQCoQoCQ,1,1,3059,495
15m,19,106696,0,10,O,green,oCQCoQoQCQ,0,1,1441,1294
15m,20,110279,1,10,O,green,OQoCQCoCQo,1,1,1156,944
15m,21,113260,0,10,O,white,QoCoQCQoCo,0,1,5848,820
15m,22,120796,0,10,O,white,CQoCQoQCoQ,0,1,3748,1099
15m,23,126494,0,10,O,green,QCoQoCQoCo,0,1,5140,1038
15m,24,133522,0,10,O,white,QCoCQoCQoC,0,1,5206,602
15m,25,140198,1,10,O,white,OoQCoQCQCo,1,1,3074,606
15m,26,144728,1,10,O,white,OCoQoCQoQC,1,1,1270,1738
15m,27,148619,1,10,O,white,OCQoQCoQCo,1,1,2835,1876
