sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
4p,1,12036,1,10,O,white,OCQoCQoCQo,0,1,7254,4167
4p,2,24347,0,10,O,white,CoQoQCQoCQ,0,1,5500,617
4p,3,31347,0,10,O,green,oQCoQCoQCo,0,1,5164,1658
4p,4,39064,1,10,O,green,OQoCQCoCoQ,1,1,2994,1975
4p,5,44925,1,10,O,green,OCoQoCQoCQ,0,1,24152,17484
4p,6,87480,1,10,O,white,OoQCoQCoQC,1,1,2425,675
4p,7,91488,1,10,O,white,OoCQCoQoQC,1,1,2543,606
4p,8,95563,0,10,O,white,QCoQoCQoCQ,0,1,2470,862
4p,9,99797,1,10,O,white,OCoQCQoQoC,1,1,12620,2209
4p,10,115489,1,10,O,green,OQCoQoCQCo,1,1,1351,461
4p,11,118189,0,10,O,white,QoCQoCQCoQ,0,1,2305,803
4p,12,122184,1,10,O,white,OoCQCQoCQo,1,1,2130,1337
4p,13,126539,0,10,O,green,QCoQCoCQoQ,0,1,1185,584
4p,14,129237,1,10,O,green,OQoCQoCQCo,1,1,1177,719
4p,15,132018,0,10,O,green,QCoQCoQCoQ,0,1,2136,592
4p,16,135637,0,10,O,green,CQoQCoQCoQ,0,1,1410,660
4p,17,138591,0,10,O,white,CoQoCQoCQC,0,1,1851,1824
4p,18,143150,0,10,O,white,oQCQoCQoCQ,0,1,1913,1450
4p,19,147407,1,10,O,green,OCoQoQCoQC,1,1,1319,467
4p,20,150088,1,10,O,white,OQCoQoCoQC,1,1,1181,446
4p,21,152623,0,10,O,white,oCQCoQoCQC,0,1,2122,581
4p,22,156289,1,10,O,green,OQoCoQCoQC,1,1,1177,1053
4p,23,159421,1,10,O,green,OoCQCoQoCQ,1,1,1259,449
4p,24,162048,0,10,O,green,CoQCQoCQoQ,0,1,1113,482
4p,25,164535,1,10,O,green,OCoQCoQCQo,1,1,1373,460
4p,26,167266,1,10,O,green,OCoQCoQCoQ,1,1,1305,458
4p,27,169924,0,10,O,green,QoCoQCoQCQ,0,1,1108,997
4p,28,172916,1,10,O,white,OQoCQoCoQC,1,1,1537,499
4p,29,175844,0,10,O,green,QoCQoCQoCQ,0,1,1460,525
4p,30,178754,0,10,O,green,QoCQoCQoCo,0,1,842,685
4p,31,192216,0,10,O,white,oCQoQCQCoC,0,1,2095,558
4p,32,195770,0,10,O,white,oCQCoQoCQo,0,1,1481,548
4p,33,198687,0,10,O,white,QCoCoQoCQC,0,1,1499,539
4p,34,201626,1,10,O,white,OoQCoQCoQC,1,1,1809,405
4p,35,204723,0,10,O,green,oQCQoCQoCo,0,1,1104,1371
4p,36,208100,1,10,O,white,OoCQCoQoQC,0,1,1226,673
4p,37,210918,0,10,O,white,CoQCoQoQCQ,0,1,1377,506
4p,38,213677,1,10,O,white,OoCQCoQCoQ,1,1,1810,480
4p,39,216856,1,10,O,green,OCQoQCoQoC,1,1,1241,426
4p,40,219413,0,10,O,green,CoQCQoQCoQ,0,1,1092,1737
