sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
14m,1,29310,1,10,O,green,OCoQCQoQoC,1,1,2114,654
14m,2,32946,1,10,O,green,OoQCQCoCQo,1,1,698,578
14m,3,35086,0,10,O,green,QoCQoCoQCQ,0,1,1624,746
14m,4,38319,0,10,O,green,oQCoQCQoCQ,0,1,2230,1083
14m,5,42523,0,10,O,white,QCoQCoQoCo,0,1,4090,718
14m,6,48226,0,10,O,green,CQoQCoCQoQ,0,1,1853,606
14m,7,51547,0,10,O,white,QCoCoQCQoQ,0,1,2124,713
14m,8,55261,1,10,O,green,OCoQoQCQoC,1,1,814,982
14m,9,57905,1,10,O,white,OoQCQoCoQC,1,1,1275,548
14m,10,60590,0,10,O,green,CoQoCQoQCQ,0,1,3795,698
14m,11,65976,1,10,O,white,OCoQCoQoCQ,1,1,3555,486
14m,12,70878,1,10,O,white,OCQoQCoCQo,1,1,2202,470
14m,13,74411,1,10,O,green,OoCQoCQCoQ,1,1,897,560
14m,14,76715,0,10,O,white,oCQoQCQCoC,0,1,1309,1062
14m,15,79950,0,10,O,white,CQoCoQCoQC,0,1,1902,751
14m,16,83467,1,10,O,white,OQCoCQoQoC,1,1,1580,522
14m,17,86416,0,10,O,green,CQoCQoCQoC,0,1,1070,528
14m,18,88877,0,10,O,white,CoQCoQCoQC,0,1,2069,627
14m,19,92434,1,10,O,white,OCoQoCQCoQ,1,1,1740,661
14m,20,95711,1,10,O,green,OoQCoQCQoC,1,1,1511,495
14m,21,98594,1,10,O,green,OQoCoQCQCo,1,1,794,624
14m,22,100858,0,10,O,green,CQoQoCoQCQ,0,1,668,495
14m,23,102884,0,10,O,white,QoCQCoCQoQ,7,0,670,1545
14m,24,105946,1,10,O,green,OoCQoQCoQC,1,1,2083,1418
14m,25,110324,0,10,O,white,CQoQoCoQCo,0,1,4054,743
14m,26,115997,0,10,O,green,oCQCQoCoQo,0,1,1019,734
14m,27,118598,1,10,O,white,OoCQCoQoCQ,1,1,1231,568
14m,28,121246,1,10,O,green,OQoCoQCQCo,1,1,1365,948
14m,29,124407,1,10,O,green,OoQCoCQCQo,1,1,1522,806
14m,30,127582,0,10,O,green,oQCQoCoQCo,0,1,947,1121
14m,31,132813,1,10,O,white,OCQoQCoCoQ,1,1,1334,534
14m,32,135529,1,10,O,white,OCoQoCQoCQ,1,1,1911,505
14m,33,138808,0,10,O,white,oCQoCQoCQo,0,1,4484,635
14m,34,144806,0,10,O,green,QoCQoCoQCQ,0,1,834,986
14m,35,147505,0,10,O,white,CoQCQoCoQC,0,1,2832,728
14m,36,151929,1,10,O,white,OQCoCoQoCQ,1,1,2479,511
14m,37,155767,1,10,O,green,OCQoQCoQCo,1,1,1135,1403
14m,38,159170,1,10,O,white,OCQoQoCoQC,1,1,3686,1224
14m,39,164942,0,10,O,white,CQoQCoCQoC,0,1,3582,623
14m,40,169995,0,10,O,green,QCoQCoQCoC,0,1,3962,510
14m,1,15499,0,10,O,green,oQCQCoCoQo,0,1,4341,685
