sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
1p,1,36329,0,10,O,green,CQoCoQCoQC,2,0,2309,2591
1p,2,42106,0,10,O,green,oQCoQCoCQo,0,1,7336,1747
1p,3,52077,1,10,O,green,OCoQoQCQCo,1,1,1223,3987
1p,4,58181,0,10,O,green,QCoQCoQCoQ,0,1,2347,1045
1p,5,62457,0,10,O,white,QoCoCQCoQo,0,1,7192,980
1p,6,71506,1,10,O,white,OCQoQCoQoC,0,1,1639,731
1p,7,74755,1,10,O,green,OoCQoQCoQC,1,1,4337,767
1p,8,80738,0,10,O,white,CQoQCoQCoC,5,0,156,2995
1p,9,84770,0,10,O,white,oCQoQCQoCQ,0,1,4089,805
1p,10,90547,0,10,O,green,CoQoCQoCQC,0,1,1619,526
1p,11,93554,0,10,O,white,CoQoCQCoQC,0,1,4194,839
1p,12,99471,0,10,O,green,QoCoQCoCQC,0,1,1477,642
1p,13,102480,1,10,O,white,OoQCQCoQoC,1,1,1525,1223
1p,14,106105,0,10,O,green,oCQCQoCoQC,0,1,1007,663
1p,15,108633,1,10,O,green,OQCoCQoQCo,1,1,958,1535
1p,16,111988,1,10,O,white,OQoCQoCQoC,1,1,2266,1440
1p,17,116571,1,10,O,white,OCQoCQoQoC,1,1,1888,1165
1p,18,120520,1,10,O,white,OoQCQoCoCQ,1,1,1695,1049
1p,19,124153,1,10,O,green,OCoQoQCQCo,1,1,974,542
1p,20,126573,1,10,O,green,OQCoQCoCQo,1,1,1044,533
1p,21,129036,0,10,O,white,CoQoQCQoCQ,0,1,3402,551
1p,22,133858,0,10,O,green,CoQCoQoCQo,0,1,1017,430
1p,23,136157,0,10,O,white,oQCoQCQCoQ,0,1,3084,490
1p,24,140584,0,10,O,white,oQCoCQoCQC,0,1,3349,769
1p,25,145574,0,10,O,green,QCoCQoQCoQ,0,1,3834,447
1p,26,150738,1,10,O,green,OCoQoCQoCQ,1,1,1437,1655
1p,27,154704,1,10,O,white,OQoCoQCQCo,1,1,4519,1466
1p,28,161593,0,10,O,white,QoCQoCQCoQ,0,1,3289,515
1p,29,166267,0,10,O,white,CoQoQCQCoC,0,1,3116,707
1p,30,170960,1,10,O,white,OQoCoQCoQC,1,1,3688,1205
1p,31,187579,1,10,O,white,OoQCoQCQoC,1,1,2314,1139
1p,32,191932,1,10,O,white,OoQCoQCoCQ,1,1,2125,580
1p,33,195534,1,10,O,green,OCoQCoQoCQ,1,1,748,375
1p,34,197558,0,10,O,green,oQCoQCoQCo,0,1,651,907
1p,35,200008,1,10,O,white,OoCQCQoCoQ,1,1,1588,377
1p,36,202897,1,10,O,green,OCQoQCoCQo,1,1,778,1148
1p,37,205708,0,10,O,white,oQCoCQCQoQ,0,1,2784,1234
1p,38,210603,1,10,O,green,OoCQCoQoCQ,1,1,929,1084
1p,39,213488,0,10,O,green,CoQCoQCQoC,0,1,700,641
1p,40,215701,1,10,O,green,OCoQoQCQoC,1,1,768,731
