sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
9m,1,10524,0,10,O,green,CoQCoQCQoC,0,1,2681,415
9m,2,14500,1,10,O,green,OoQCoCQoQC,1,1,1300,484
9m,3,17175,1,10,O,green,OoQCQoCoCQ,1,1,1788,521
9m,4,20394,0,10,O,white,CoQCoQCQoC,0,1,2711,550
9m,5,24556,0,10,O,white,QCoQoCoQCQ,0,1,2914,545
9m,6,28932,1,10,O,green,OCQoCQoQCo,1,1,802,455
9m,7,31100,1,10,O,white,OoQCQoCoQC,1,1,1832,2062
9m,8,35915,0,10,O,white,QoCoQCoCQC,0,1,3578,462
9m,9,40842,1,10,O,green,OQCoCQoQCo,1,1,2096,749
9m,10,44593,0,10,O,green,QoCoQCQoCQ,0,1,959,471
9m,11,46948,1,10,O,white,OoQCQCoQCo,1,1,1403,450
9m,12,49689,1,10,O,white,OQoCQCoCQo,1,1,2361,631
9m,13,53600,0,10,O,white,CoQCoQCoQo,0,1,2631,625
9m,14,57768,0,10,O,green,QCoQCoCoQC,0,1,973,420
9m,15,60046,0,10,O,white,CoQoCQCoQC,0,1,2111,1073
9m,16,64156,1,10,O,green,OoQCoCQCoQ,1,1,896,1708
9m,17,67675,1,10,O,white,OCoQCoQoCQ,1,1,2176,414
9m,18,71169,0,10,O,green,oCQoCQoCQC,0,1,2315,426
9m,19,74780,1,10,O,green,OoQCoQCoQC,1,1,2379,418
9m,20,78440,0,10,O,green,oQCQoCQoCQ,0,1,4312,483
9m,21,84101,1,10,O,green,OoCQCoQCoQ,1,1,2541,426
9m,22,87940,0,10,O,white,CoQCQoCQoC,0,1,3054,580
9m,23,92474,0,10,O,white,QCoCQoQCoQ,0,1,2266,392
9m,24,96016,0,10,O,green,CoQoCQoQCo,0,1,936,402
9m,25,98262,0,10,O,white,CQoCoQoQCQ,0,1,2816,399
9m,26,102362,0,10,O,white,QCoCQoCQoC,0,1,2208,603
9m,27,106036,1,10,O,green,OQoCQoCQoC,1,1,945,292
9m,28,108177,0,10,O,green,CQoQCoQCoQ,0,1,1368,420
9m,29,110833,0,10,O,green,CQoQoCoQCo,0,1,1399,471
9m,30,113591,0,10,O,white,oCQCoQCQoC,0,1,1998,888
9m,31,119571,1,10,O,green,OoQCQoCQCo,1,1,675,448
9m,32,121604,0,10,O,green,QCoQoCQoCo,0,1,1083,381
9m,33,123968,1,10,O,white,OoQCQoCoQC,1,1,2975,521
9m,34,128356,1,10,O,white,OQoCQCoCoQ,1,1,5132,1000
9m,35,135377,1,10,O,white,OQCoQCoCQo,1,1,2785,276
9m,36,139340,0,10,O,green,CQoQoCQoCQ,0,1,1459,447
9m,37,142156,1,10,O,white,OCoQCoQoQC,1,1,1854,624
9m,38,145511,1,10,O,white,OQCoCoQCoQ,0,1,3070,357
9m,39,149845,1,10,O,white,OQCoQoCQoC,1,1,4021,508
9m,40,155279,1,10,O,green,OoQCoCQCQo,1,1,1289,395
9m,1,18770,1,10,O,green,OQCoQCoQCo,1,1,718,1293
9m,2,21710,0,10,O,white,CQoCoQCQoC,0,1,1452,708
9m,3,24790,0,10,O,green,CoQCQoQCoC,0,1,803,509
9m,4,27014,0,10,O,white,CQoCQoQCoQ,0,1,1739,482
9m,5,30141,0,10,O,green,CoQoCQoQCo,0,1,796,406
9m,6,32229,1,10,O,white,OoQCQoCQoC,1,1,878,451
9m,7,34458,0,10,O,green,CoQCoQCQoC,0,1,1602,459
9m,8,37424,1,10,O,white,OCQoCoQoCQ,1,1,1221,730
9m,9,40286,1,10,O,white,OoQCQCoQCo,1,1,1518,887
9m,10,43612,0,10,O,white,CoQoQCoQCQ,0,1,1190,616
9m,11,46304,0,10,O,green,CQoCQoCoQC,0,1,1268,606
9m,12,49069,0,10,O,green,oQCoQCoQCQ,0,1,1079,482
9m,13,51510,1,10,O,white,OCoQoCQCoQ,1,1,1551,428
9m,14,54364,0,10,O,green,oCQCoQCoQC,0,1,2855,2268
9m,15,60370,1,10,O,white,OCoQCoQoCQ,1,1,1173,4032
9m,16,66464,0,10,O,white,QCoCQoQCoC,0,1,3514,502
9m,17,71386,0,10,O,white,oCQoCQCQoQ,0,1,2174,1355
9m,18,75823,0,10,O,green,QoCQCoCQoQ,0,1,1714,382
9m,19,78824,0,10,O,green,CQoQCoQCoC,0,1,1077,985
9m,20,81780,0,10,O,white,QoCoCQCQoC,0,1,3156,461
9m,21,86288,1,10,O,green,OoCQoCQCoQ,1,1,741,520
9m,22,88450,1,10,O,green,OCoQCQoCQo,1,1,925,2063
9m,23,92358,1,10,O,green,OCoQoCQoQC,1,1,1720,422
9m,24,95409,0,10,O,white,CQoQoCoCQo,0,1,1350,447
9m,25,98110,0,10,O,green,CQoQCoQoCQ,0,1,974,395
9m,26,100391,1,10,O,green,OoQCoQCoCQ,1,1,1214,299
9m,27,102801,1,10,O,white,OoQCQoCoQC,0,1,990,1179
9m,28,105855,1,10,O,green,OCoQoCQoCQ,1,1,688,471
9m,29,107951,0,10,O,white,oQCoQCQoCQ,0,1,3302,642
9m,30,112791,1,10,O,white,OQCoCoQoCQ,0,1,8654,581
9m,31,130019,0,10,O,white,oQCoQCoQCo,0,1,2938,419
9m,32,134290,0,10,O,white,CQoQCoQoCQ,0,1,5077,364
9m,33,140625,1,10,O,green,OCQoCQoCQo,1,1,884,449
9m,34,142845,1,10,O,green,OoQCoQCoCQ,1,1,1695,621
9m,35,146070,0,10,O,green,CQoCQoCQoC,0,1,3997,488
9m,36,151464,1,10,O,white,OCQoCQoCoQ,1,1,1240,486
9m,37,154072,1,10,O,white,OQoCQoCoQC,1,1,2473,462
9m,38,157898,1,10,O,white,OoQCQoCoCQ,1,1,3189,420
9m,39,162402,1,10,O,green,OCQoQoCoQC,1,1,1101,279
9m,40,164695,1,10,O,green,OQoCoQCoQC,1,1,2819,334
9m,1,5855,0,10,O,green,oQCQoCQCoC,0,1,6965,1739
9m,2,15449,0,10,O,white,oQCoQCQCoC,0,1,5057,387
9m,3,21801,1,10,O,green,OoQCQCoQoC,1,1,1685,194
9m,4,24573,1,10,O,green,OoQCoQCQCo,1,1,1098,825
9m,5,27380,1,10,O,white,OQCoQCoQoC,1,1,2099,430
9m,6,30804,0,10,O,green,oCQCoQoQCQ,0,1,1742,466
9m,7,33900,0,10,O,green,CQoCoQCoQo,0,1,1738,745
9m,8,37276,0,10,O,green,QCoQoCQoCQ,0,1,918,455
9m,9,39545,0,10,O,white,oQCQCoCQoQ,0,1,3326,448
9m,10,44203,0,10,O,white,CoQoQCQoCQ,0,1,3064,318
9m,11,48485,0,10,O,green,oCQoCQoCQo,0,1,1416,458
9m,12,51244,1,10,O,white,OCQoCQoCQo,1,1,1515,365
9m,13,54027,1,10,O,white,OoCQCQoCQo,1,1,5863,153
9m,14,60927,0,10,O,white,oQCoCQCoQo,0,1,3180,417
9m,15,65459,1,10,O,green,OoQCoCQCQo,1,1,1279,177
9m,16,67829,1,10,O,green,OCoQoCQoQC,1,1,1705,240
9m,17,70674,0,10,O,white,oCQoCQCoQo,0,1,2196,482
9m,18,74274,0,10,O,white,CQoQoCQoCo,0,1,4234,457
9m,19,79856,1,10,O,white,OCQoQCoCQo,1,1,1835,317
9m,20,82901,0,10,O,white,oQCoQCQoCo,0,1,5776,382
9m,21,89933,1,10,O,green,OCoQoCQCoQ,1,1,1264,456
9m,22,92560,1,10,O,white,OQCoCQoCQo,1,1,3705,1071
9m,23,98240,1,10,O,white,OCoQoQCQoC,1,1,1573,569
9m,24,101297,1,10,O,white,OCQoCQoQoC,1,1,2825,396
9m,25,105426,1,10,O,green,OCoQoCQCQo,1,1,1487,456
9m,26,108301,1,10,O,green,OoCQCoQoCQ,1,1,1819,1779
9m,27,112801,1,10,O,green,OCoQoCQCQo,1,1,2754,3046
9m,28,119509,0,10,O,green,CoQoCQoCQo,0,1,2119,602
9m,29,123121,1,10,O,white,OCoQCQoQCo,1,1,3957,458
9m,30,128482,0,10,O,green,QCoCQoCoQC,0,1,3633,422
9m,31,137333,1,10,O,white,OoCQoCQCQo,1,1,1555,217
9m,32,140017,0,10,O,green,QCoCoQCoQC,0,1,1395,402
9m,33,142730,0,10,O,green,oQCoQCQoCQ,0,1,1623,439
9m,34,145716,0,10,O,white,CQoCoQCoQo,0,1,1778,672
9m,35,149071,0,10,O,white,CoQoCQCoQC,0,1,2516,567
9m,36,153048,1,10,O,green,OCQoCQoCQo,1,1,1559,3512
9m,37,159029,1,10,O,white,OoCQCoQCoQ,1,1,3229,204
9m,38,163351,0,10,O,green,CQoQCoCQoC,0,1,1698,599
9m,39,166538,1,10,O,green,OQoCQCoCQo,1,1,1019,5347
9m,40,173784,0,10,O,white,oQCoQCQoCo,0,1,3112,334
9m,1,18092,1,10,O,white,OoCQCoQoCQ,1,1,3078,299
9m,2,22366,0,10,O,white,QCoCQoCQoQ,0,1,2792,873
9m,3,26936,0,10,O,white,oCQCoQCoQo,0,1,4109,440
9m,4,32388,1,10,O,white,OCoQCoQoCQ,1,1,1360,533
9m,5,35186,1,10,O,white,OQoCoQCQoC,1,1,1672,264
9m,6,38048,0,10,O,green,oCQoCQCQoC,0,1,1563,415
9m,7,40925,0,10,O,white,CoQCoQCoQo,0,1,3228,472
9m,8,45519,0,10,O,white,CQoCQoQCoC,0,1,3282,354
9m,9,50062,1,10,O,green,OoCQoCQoCQ,1,1,1961,184
9m,10,53119,0,10,O,green,CQoCoQCoQo,0,1,2018,940
9m,11,56979,0,10,O,green,QoCoCQoQCo,0,1,2345,1629
9m,12,61848,1,10,O,green,OCQoQCoQCo,1,1,1259,338
9m,13,64371,0,10,O,white,oCQoCQoCQC,0,1,3540,342
9m,14,69141,0,10,O,white,CoQCoQoQCQ,0,1,3946,460
9m,15,74479,1,10,O,white,OoCQCoQoQC,1,1,1947,250
