sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
10w,1,14021,1,10,O,white,OCQoQCoCQo,1,1,2482,1036
10w,2,18423,1,10,O,white,OCoQCQoQoC,1,1,2373,714
10w,3,22405,0,10,O,white,CoQCoQoQCQ,0,1,3337,753
10w,4,27403,1,10,O,white,OCoQCQoQCo,1,1,2506,565
10w,5,31382,0,10,O,white,QCoQoCoQCQ,0,1,3228,776
10w,6,36299,0,10,O,white,CQoQCoCQoC,0,1,1766,2099
10w,7,41074,0,10,O,white,CoQCQoQoCQ,0,1,3147,808
10w,8,45932,1,10,O,white,OoQCoQCQoC,1,1,1496,501
10w,9,48849,0,10,O,white,oCQoQCoQCo,0,1,2218,1330
10w,10,53316,0,10,O,white,oCQoCQCoQC,0,1,2224,918
10w,11,57395,1,10,O,white,OoCQoCQoCQ,1,1,1551,539
10w,12,60393,0,10,O,white,oQCoQCoQCQ,0,1,4589,887
10w,13,66764,0,10,O,white,QCoCQoCQoC,0,1,5361,843
10w,14,73889,0,10,O,white,QoCQCoQCoQ,0,1,2908,1022
10w,15,78725,0,10,O,white,QoCQoCQoCQ,0,1,2099,1007
10w,16,82724,1,10,O,white,OCQoCQoQCo,1,1,2423,626
10w,17,86674,0,10,O,white,oCQCQoQCoC,0,1,2976,787
10w,18,91331,0,10,O,white,QCoCQoCQoC,0,1,3034,757
10w,19,96037,1,10,O,white,OCQoQCoCQo,1,1,1404,596
10w,20,98943,0,10,O,white,oQCoQCoQCQ,0,1,3456,702
10w,21,103987,1,10,O,white,OQoCQCoQoC,1,1,1569,487
10w,22,106951,0,10,O,white,CQoCQoCoQC,0,1,2346,718
10w,23,110950,0,10,O,white,CoQoCQoCQC,0,1,3505,1592
10w,24,116939,1,10,O,white,OoCQoQCQCo,1,1,1457,814
10w,25,120099,0,10,O,white,QCoQCoQCoQ,0,1,4196,864
10w,26,126068,1,10,O,white,OQCoCoQCQo,1,1,1882,505
10w,27,129330,1,10,O,white,OoCQCoQoQC,1,1,3246,616
10w,28,134077,0,10,O,white,oQCQoCQCoC,0,1,3214,764
10w,29,138976,1,10,O,white,OCQoCoQoQC,1,1,2161,694
10w,30,142768,1,10,O,white,OQoCQoCQoC,0,1,2370,2917
10w,31,151922,1,10,O,white,OoCQCoQoQC,1,1,1462,561
10w,32,154904,0,10,O,white,QoCQCoCQoC,0,1,7375,845
10w,33,164015,1,10,O,white,OoCQCoQCoQ,1,1,1809,515
10w,34,167248,1,10,O,white,OoQCoQCoQC,1,1,2813,678
10w,35,171628,0,10,O,white,oQCoCQCoQC,0,1,2658,691
10w,36,175862,1,10,O,white,OoQCoQCQCo,1,1,1388,875
10w,37,179035,1,10,O,white,OQoCoCQCoQ,1,1,1737,698
10w,38,182369,0,10,O,white,QoCoCQoCQo,0,1,2854,822
10w,39,186938,1,10,O,white,OQCoQCoCoQ,1,1,1452,775
10w,40,190079,1,10,O,white,OQoCQoCQCo,0,1,1773,7096
10w,1,17311,1,10,O,white,OCQoCoQCQo,1,1,2004,579
10w,2,20792,0,10,O,white,CQoQCoQoCo,0,1,1741,857
10w,3,24294,1,10,O,white,OQoCoQCoQC,1,1,2221,569
10w,4,27976,1,10,O,white,OCoQoQCQoC,1,1,3037,593
10w,5,32503,0,10,O,white,CoQoCQoCQC,0,1,4967,566
10w,6,38934,0,10,O,white,oQCQCoCoQC,0,1,2081,689
10w,7,42645,1,10,O,white,OQCoQCoQCo,1,1,3590,512
10w,8,47668,1,10,O,white,OCoQoQCQoC,1,1,1641,797
10w,9,51017,0,10,O,white,CQoQCoCoQC,0,1,1560,1771
10w,10,55265,1,10,O,white,OQCoCQoQCo,1,1,1352,436
10w,11,57956,1,10,O,white,OoQCQoCoQC,1,1,1561,822
10w,12,61279,0,10,O,white,QoCoQCQoCo,0,1,2719,780
10w,13,65668,0,10,O,white,QoCQCoCQoQ,0,1,3215,741
10w,14,70516,1,10,O,white,OQoCoQCQoC,1,1,2098,346
10w,15,73853,0,10,O,white,QCoCQoCQoC,0,1,4325,787
10w,16,79856,0,10,O,white,CoQCoQCQoQ,0,1,3136,721
10w,17,84628,1,10,O,white,OCQoCQoQCo,1,1,1496,544
10w,18,87558,0,10,O,white,CoQoCQCoQC,0,1,2270,682
10w,19,91399,1,10,O,white,OCQoCQoCoQ,1,1,1381,491
10w,20,94167,1,10,O,white,OCoQCQoQoC,1,1,3338,685
10w,21,99116,0,10,O,white,CQoQCoCQoC,0,1,2863,607
10w,22,103489,1,10,O,white,OQoCQoCQCo,1,1,1857,522
10w,23,106760,0,10,O,white,oCQoCQCoQo,0,1,2955,773
10w,24,111407,1,10,O,white,OQoCoCQCoQ,1,1,2152,530
10w,25,115040,0,10,O,white,CQoQCoCoQo,0,1,4351,731
10w,26,121006,1,10,O,white,OCoQoCQoQC,1,1,1645,454
10w,27,124008,0,10,O,white,oCQoCQCQoC,0,1,2408,655
