sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
2g,1,42900,0,10,O,green,QoCQoCoCQo,0,1,4146,1622
2g,2,49553,1,10,O,green,OQoCQCoCQo,0,1,8797,2111
2g,3,61375,0,10,O,green,oQCQoCQoCQ,0,1,4416,1665
2g,4,68389,0,10,O,green,CQoQCoQCoC,0,1,3490,752
2g,5,73519,1,10,O,green,OQoCoQCoQC,0,1,607,915
2g,6,75949,1,10,O,green,OQCoCQoQoC,1,1,1345,5259
2g,7,83447,0,10,O,green,CQoQCoQCoQ,0,1,6475,804
2g,8,91588,0,10,O,green,CQoQCoCoQC,0,1,4,1267
2g,9,93746,0,10,O,green,CQoCQoCQoC,0,1,15,2152
2g,10,96775,0,10,O,green,QCoCQoCQoQ,0,1,2238,908
2g,11,100818,0,10,O,green,QoCQoCQoCo,0,1,2559,953
2g,12,105233,0,10,O,green,oCQCQoCoQo,0,1,1342,901
2g,13,108372,1,10,O,green,OCoQCoQoQC,0,1,910,1301
2g,14,111489,0,10,O,green,oQCoQCQoCQ,0,1,1564,510
2g,15,114448,0,10,O,green,oQCQCoCQoQ,0,1,854,998
2g,16,117192,1,10,O,green,OCoQoQCoCQ,1,1,1724,724
2g,17,120536,1,10,O,green,OoQCQoCoQC,1,1,4968,495
2g,18,126883,0,10,O,green,CoQCQoQCoQ,0,1,1482,700
2g,19,129985,1,10,O,green,OCoQCQoCoQ,0,1,267,1289
2g,20,132445,1,10,O,green,OCQoQCoCQo,0,1,112,1984
2g,21,135437,1,10,O,green,OCoQCQoCoQ,1,1,776,3621
2g,22,140780,0,10,O,green,QCoQCoQoCQ,0,1,4635,3845
2g,23,150164,1,10,O,green,OoCQCQoCoQ,1,1,1049,498
2g,24,152629,1,10,O,green,OoCQoCQoQC,1,1,1872,1331
2g,25,156736,0,10,O,green,CQoQoCQoCQ,0,1,1454,1022
2g,26,160131,0,10,O,green,CQoCoQCoQC,0,1,909,1434
2g,27,163376,1,10,O,green,OQoCoCQCQo,1,1,754,431
2g,28,165485,1,10,O,green,OCoQoQCoQC,1,1,1585,625
2g,29,168593,1,10,O,green,OCQoCQoQCo,1,1,1231,1867
2g,30,172598,1,10,O,green,OQoCoQCoQC,2,0,257,2349
2g,31,178927,0,10,O,green,CoQCQoCQoC,0,1,6342,1279
2g,32,187469,1,10,O,green,OCoQoCQoQC,1,1,785,552
2g,33,189690,0,10,O,green,oQCQoCoQCQ,0,1,1189,701
2g,34,192473,0,10,O,green,oCQCoQoCQo,0,1,2940,700
2g,35,197054,1,10,O,green,OoQCQoCQoC,1,1,716,720
2g,36,199381,1,10,O,green,OCQoQoCoQC,1,1,712,613
2g,37,201588,1,10,O,green,OCQoQoCoCQ,1,1,735,585
2g,38,203810,0,10,O,green,QCoCQoCQoC,0,1,3173,722
2g,39,208609,0,10,O,green,QoCoQCoCQC,0,1,177,1473
2g,40,211165,1,10,O,green,OQoCQoCoQC,1,1,1247,515
2g,1,23119,1,10,O,green,OoCQoQCoQC,1,1,1684,536
2g,2,26240,0,10,O,green,CQoQoCoCQC,0,1,1457,717
2g,3,29298,1,10,O,green,OQCoQCoCoQ,1,1,863,639
2g,4,31714,0,10,O,green,QCoQoCoQCo,0,1,37262,715
2g,5,70566,0,10,O,green,CQoQCoQoCQ,0,1,1005,730
2g,6,73196,0,10,O,green,CQoQCoCoQC,0,1,919,765
2g,7,75813,0,10,O,green,oQCoQCQoCQ,0,1,903,699
2g,8,78303,1,10,O,green,OCQoCQoQoC,1,1,770,540
2g,9,80508,0,10,O,green,oQCQoCQoCo,0,1,1090,630
2g,10,83113,1,10,O,green,OQCoCoQoCQ,1,1,1460,466
2g,11,85927,1,10,O,green,OCQoCQoQCo,1,1,1390,489
2g,12,88700,0,10,O,green,CoQCQoCoQC,0,1,1102,883
2g,13,91573,1,10,O,green,OCQoQCoQCo,1,1,1001,582
2g,14,94089,1,10,O,green,OQoCQCoCQo,1,1,797,799
2g,15,96602,1,10,O,green,OoQCQCoQCo,1,1,1671,444
2g,16,99609,0,10,O,green,oQCQCoCQoC,0,1,1663,558
2g,17,102726,0,10,O,green,oQCoQCoQCo,0,1,894,677
2g,18,105188,1,10,O,green,OoQCoCQoCQ,1,1,1111,424
2g,19,107629,1,10,O,green,OQoCQoCQCo,1,1,1079,538
2g,20,110146,0,10,O,green,oQCQCoQCoC,0,1,1504,578
2g,21,113144,0,10,O,green,CoQoCQoQCQ,0,1,1378,1168
2g,22,116594,0,10,O,green,oCQCoQCoQo,0,1,852,789
2g,23,119140,0,10,O,green,CQoCoQoCQC,0,1,860,759
2g,24,121696,1,10,O,green,OQoCQoCQCo,1,1,808,634
2g,25,124043,1,10,O,green,OoQCoQCQoC,1,1,686,715
2g,26,126373,1,10,O,green,OQoCoQCQCo,1,1,840,962
2g,27,129081,1,10,O,green,OoCQCQoCQo,1,1,803,545
2g,28,131332,1,10,O,green,OoCQoCQCoQ,1,1,1488,780
2g,29,134530,0,10,O,green,QoCQCoQCoQ,0,1,3016,755
2g,30,139209,0,10,O,green,oQCoCQCoQo,0,1,1533,1446
2g,31,145515,0,10,O,green,QoCoQCoQCo,0,1,1050,1029
2g,32,148497,0,10,O,green,QoCQoCoCQo,0,1,781,1689
2g,33,151869,0,10,O,green,oQCoQCoCQo,0,1,1209,870
2g,34,154840,0,10,O,green,QCoQCoCQoC,0,1,665,874
2g,35,157274,1,10,O,green,OQCoQCoQCo,1,1,1785,846
2g,36,160816,0,10,O,green,CoQCoQoQCQ,0,1,1080,1151
2g,37,163965,1,10,O,green,OoQCoQCQoC,1,1,907,842
2g,38,166599,1,10,O,green,OCQoQoCoQC,1,1,711,510
2g,39,168708,1,10,O,green,OCoQoCQoCQ,1,1,1716,487
2g,40,171821,1,10,O,green,OoCQCQoQCo,1,1,1196,742
2g,1,12356,0,10,O,green,QCoQoCQCoQ,0,1,1808,946
2g,2,15992,0,10,O,green,QCoCQoCoQC,0,1,1290,862
2g,3,19052,1,10,O,green,OCoQoCQoCQ,1,1,775,609
2g,4,21334,0,10,O,green,CQoCQoCQoQ,0,1,763,765
2g,5,23763,1,10,O,green,OQoCQoCQCo,1,1,845,508
