sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
15p,1,1888,1,10,O,green,OoQCQCoCoQ,1,1,14287,3065
15p,2,20092,0,10,O,white,QCoCQoQoCQ,0,1,10354,1244
15p,3,32540,1,10,O,white,OQCoQCoQCo,1,1,9714,704
15p,4,43811,1,10,O,white,OCQoCoQoCQ,1,1,7117,590
15p,5,52387,1,10,O,white,OQoCQoCQoC,1,1,1581,564
15p,6,55414,0,10,O,green,CQoQCoCoQC,0,1,2223,673
15p,7,59177,1,10,O,white,OoCQoCQCoQ,1,1,2114,797
15p,8,62942,1,10,O,green,OoQCoQCoQC,1,1,1118,522
15p,9,65465,1,10,O,green,OoCQoCQCoQ,1,1,1168,520
15p,10,68020,0,10,O,green,oCQCoQCoQo,0,1,1115,810
15p,11,70798,0,10,O,green,CQoQCoCoQC,0,1,2741,766
15p,12,75201,1,10,O,green,OCoQoQCQCo,1,1,1134,769
15p,13,77970,0,10,O,green,CoQCQoQCoQ,0,1,897,901
15p,14,80653,1,10,O,green,OCoQCQoQCo,1,1,1468,508
15p,15,83481,0,10,O,white,QCoQCoCoQC,0,1,2748,710
15p,16,87807,0,10,O,green,oCQCoQCoQo,0,1,1854,787
15p,17,91329,1,10,O,green,OQoCoQCoQC,1,1,1197,601
15p,18,93993,1,10,O,green,OoQCoQCQoC,1,1,1108,594
15p,19,96601,0,10,O,green,CoQoQCoQCo,0,1,1195,748
15p,20,99425,1,10,O,green,OCoQoCQCoQ,1,1,1169,545
15p,21,102021,0,10,O,white,CQoQCoCQoC,0,1,4090,704
15p,22,107666,1,10,O,green,OCQoQCoCQo,1,1,1197,520
15p,23,110261,0,10,O,white,oCQCoQoCQC,0,1,3906,728
15p,24,115763,0,10,O,green,QCoCQoCQoC,0,1,1474,727
15p,25,118817,0,10,O,white,QCoCQoQoCo,0,1,3917,712
15p,26,124329,0,10,O,white,QoCoQCoQCQ,0,1,4016,771
15p,27,129981,1,10,O,green,OoCQoCQoCQ,1,1,1353,746
15p,28,132930,0,10,O,white,oQCoQCoCQC,0,1,2659,2081
15p,29,138554,1,10,O,white,OQoCQCoCQo,1,1,1467,674
15p,30,141545,0,10,O,white,QoCoQCQoCo,0,1,2330,726
15p,31,168071,1,10,O,white,OCoQoCQCQo,1,1,2115,915
15p,32,171964,0,10,O,white,CoQCoQCoQo,0,1,2663,1819
15p,33,177310,0,10,O,green,QoCQCoQoCQ,0,1,920,658
15p,34,179755,0,10,O,white,CQoQCoQCoC,0,1,1471,630
15p,35,182721,1,10,O,white,OQCoCoQCoQ,1,1,1414,707
15p,36,185706,0,10,O,green,CQoCQoQCoC,0,1,735,699
15p,37,188003,1,10,O,white,OQCoCQoCQo,1,1,1554,1697
15p,38,192119,0,10,O,green,QoCoQCoQCo,0,1,1033,667
15p,39,194670,1,10,O,white,OQoCQCoQCo,1,1,1347,719
15p,40,197618,1,10,O,white,OCQoCQoQCo,1,1,1273,588
