sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
10g,1,24301,0,10,O,green,oCQoCQoQCQ,0,1,5336,569
10g,2,31094,1,10,O,green,OCQoCQoQCo,1,1,2737,945
10g,3,35682,1,10,O,green,OQCoCoQCoQ,0,1,999,2545
10g,4,40150,0,10,O,green,CoQCQoQoCo,0,1,2601,598
10g,5,44235,1,10,O,green,OQoCoCQoQC,1,1,1969,571
10g,6,47713,1,10,O,green,OQoCoCQCQo,1,1,1009,2300
10g,7,51934,0,10,O,green,CoQoCQCoQC,0,1,2062,745
10g,8,55648,1,10,O,green,OCQoCQoCoQ,1,1,988,1628
10g,9,59173,1,10,O,green,OoQCoQCQoC,1,1,1577,596
10g,10,62240,0,10,O,green,oQCQoCoQCQ,0,1,1844,1252
10g,11,66256,1,10,O,green,OCQoCQoCoQ,1,1,909,583
10g,12,68648,1,10,O,green,OoCQCoQoQC,1,1,838,733
10g,13,71146,1,10,O,green,OoCQoCQoCQ,1,1,1094,725
10g,14,73875,1,10,O,green,OoQCQoCQoC,1,1,895,912
10g,15,76591,0,10,O,green,QCoQCoCQoC,0,1,920,1168
10g,16,79575,0,10,O,green,CQoQCoQCoQ,0,1,961,1546
10g,17,82973,0,10,O,green,oQCoQCoQCo,0,1,4546,815
10g,18,89241,0,10,O,green,QCoQoCQoCo,0,1,2324,669
10g,19,93146,0,10,O,green,QoCoQCoQCQ,0,1,1579,833
10g,20,96465,0,10,O,green,CoQCoQCoQC,0,1,1125,924
10g,21,99408,0,10,O,green,oQCQoCQCoC,0,1,1837,1500
10g,22,103637,0,10,O,green,oQCoQCQoCo,0,1,2588,752
10g,23,107890,0,10,O,green,QoCoQCoCQo,0,1,1088,929
10g,24,110833,0,10,O,green,QCoQCoCQoQ,0,1,2553,1136
10g,25,115438,1,10,O,green,OQoCQoCQoC,1,1,1405,510
10g,26,118272,0,10,O,green,CoQCoQoQCQ,0,1,1018,654
10g,27,120840,0,10,O,green,CoQoQCoQCQ,0,1,848,1085
10g,28,123675,1,10,O,green,OQoCQoCoCQ,1,1,951,781
10g,29,126327,1,10,O,green,OCQoCQoCQo,1,1,1307,1243
10g,30,129765,1,10,O,green,OCoQoCQCoQ,1,1,933,796
10g,31,136184,0,10,O,green,CoQoCQCQoQ,0,1,903,949
10g,32,138987,1,10,O,green,OoQCoQCoQC,1,1,982,952
10g,33,141835,1,10,O,green,OQCoQoCoQC,1,1,1054,2857
10g,34,146653,1,10,O,green,OCoQoCQCoQ,1,1,939,594
10g,35,149086,0,10,O,green,QCoCoQCQoQ,0,1,1216,839
10g,36,152030,1,10,O,green,OoQCoQCoQC,1,1,860,1100
10g,37,154902,0,10,O,green,oCQoCQCoQo,0,1,1099,787
10g,38,157700,0,10,O,green,CoQCQoQCoQ,0,1,906,638
10g,39,160181,1,10,O,green,OQoCoQCQoC,1,1,915,529
10g,40,162551,1,10,O,green,OQCoQoCQCo,1,1,828,996
10g,1,59024,0,10,O,green,QCoCQoCQoQ,0,1,2078,896
10g,2,62908,0,10,O,green,QCoQoCoCQo,0,1,1261,714
10g,3,65779,0,10,O,green,oCQCQoCoQo,0,1,1111,764
10g,4,68551,1,10,O,green,OCQoCQoQCo,1,1,920,781
10g,5,71147,0,10,O,green,CoQCoQoQCQ,0,1,861,774
10g,6,73680,1,10,O,green,OoQCoCQoCQ,1,1,923,515
10g,7,76023,1,10,O,green,OQCoCQoQCo,1,1,1124,628
10g,8,78662,1,10,O,green,OCQoCQoQoC,1,1,924,732
10g,9,81207,1,10,O,green,OQoCoCQCoQ,1,1,845,571
10g,10,83542,0,10,O,green,CQoCQoQCoC,0,1,967,617
10g,11,86036,0,10,O,green,QCoCQoCQoQ,0,1,765,609
10g,12,88299,1,10,O,green,OoCQCoQCQo,1,1,1437,750
10g,13,91401,1,10,O,green,OCoQCoQCoQ,1,1,852,636
10g,14,93783,0,10,O,green,CoQoQCoQCQ,0,1,1204,1142
10g,15,97046,1,10,O,green,OQoCQoCQCo,1,1,925,783
10g,16,99636,0,10,O,green,QCoCQoQCoC,0,1,927,589
10g,17,102060,1,10,O,green,OCQoCQoQCo,1,1,1177,601
10g,18,104736,1,10,O,green,OQCoQoCQoC,1,1,924,896
10g,19,107460,1,10,O,green,OCQoCQoQCo,1,1,879,560
