sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
6p,1,20574,0,10,O,green,QCoCoQoCQC,0,1,6178,1427
6p,2,29091,0,10,O,green,CoQoCQoCQo,0,1,3923,608
6p,3,34504,0,10,O,white,oCQCoQCoQC,0,1,12664,871
6p,4,48910,0,10,O,white,CoQCQoQCoQ,0,1,3886,479
6p,5,54148,1,10,O,white,OQoCoCQCoQ,1,1,2508,978
6p,6,58542,0,10,O,green,QoCoQCQoCQ,2,0,10690,1475
6p,7,71605,0,10,O,green,oCQoCQoCQo,0,1,1406,611
6p,8,74505,0,10,O,white,oCQCoQoCQC,0,1,2073,626
6p,9,78099,1,10,O,green,OQoCoQCQoC,1,1,1130,718
6p,10,80828,0,10,O,green,CoQoCQoCQC,0,1,1342,611
6p,11,83718,1,10,O,green,OCQoCQoCQo,0,1,955,548
6p,12,86104,0,10,O,white,oCQoCQoCQo,0,1,3890,806
6p,13,91678,0,10,O,green,oQCoQCQoCQ,0,1,1347,600
6p,14,94517,1,10,O,green,OCQoCQoQCo,1,1,856,886
6p,15,97139,1,10,O,white,OQoCQCoQCo,0,1,2501,874
6p,16,101405,1,10,O,green,OoQCQoCQoC,1,1,1128,1114
6p,17,104568,1,10,O,white,OQCoQCoCQo,1,1,1001,480
6p,18,106948,1,10,O,green,OQCoCQoCQo,1,1,878,1275
6p,19,110022,0,10,O,white,QCoCQoCQoQ,0,1,2967,629
6p,20,114510,1,10,O,white,OoCQCQoCoQ,1,1,1535,824
6p,21,117783,1,10,O,white,OoCQCQoCoQ,1,1,1698,251
6p,22,120620,1,10,O,green,OQoCQoCQoC,1,1,1089,1072
6p,23,123667,1,10,O,white,OCoQCQoCoQ,1,1,2905,394
6p,24,127896,1,10,O,green,OCQoQCoCoQ,1,1,865,121
6p,25,129765,0,10,O,green,CQoCQoCQoQ,0,1,1105,556
6p,26,132307,0,10,O,green,QCoCQoCQoQ,0,1,1997,618
6p,27,135808,1,10,O,green,OQCoQCoQoC,1,1,1061,708
6p,28,138475,1,10,O,white,OCQoCQoQCo,1,1,3355,446
6p,29,143150,1,10,O,white,OoQCoQCoQC,1,1,2373,429
6p,30,146825,0,10,O,white,QoCoQCoQCQ,0,1,3581,656
6p,31,176958,0,10,O,green,QoCoCQoQCo,0,1,1026,645
6p,32,179545,0,10,O,white,CQoCQoQCoC,0,1,2060,796
6p,33,183327,1,10,O,green,OCQoCQoQCo,1,1,45,1540
6p,34,185795,0,10,O,white,QCoCoQCQoQ,0,1,2680,584
6p,35,189968,1,10,O,white,OCoQoCQCQo,1,1,1379,944
6p,36,193255,1,10,O,white,OCoQCoQCQo,1,1,2515,88
6p,37,196759,0,10,O,white,oQCQoCoQCQ,0,1,3252,692
6p,38,201576,0,10,O,white,QoCQoCoQCQ,0,1,3069,1027
6p,39,206643,1,10,O,green,OCoQoCQCoQ,1,1,788,402
6p,40,208752,0,10,O,green,CQoCQoQoCo,0,1,948,454
