sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
10p,1,1247,1,10,O,white,OCQoQCoCoQ,0,1,10520,755
10p,2,13446,1,10,O,green,OoCQoCQoCQ,1,1,5118,4546
10p,3,23993,0,10,O,green,oQCoQCQoCQ,0,1,5311,631
10p,4,30847,1,10,O,green,OCoQCoQoCQ,1,1,1860,963
10p,5,34583,1,10,O,green,OQoCQoCQoC,1,1,1014,451
10p,6,36958,1,10,O,green,OCoQoQCoQC,1,1,716,350
10p,7,38940,0,10,O,green,QoCQoCQoCo,0,1,598,376
10p,8,40832,0,10,O,green,QoCQoCoQCQ,0,1,551,378
10p,9,42668,0,10,O,green,oCQoCQCQoQ,0,1,521,334
10p,10,44411,0,10,O,green,oQCoCQCoQo,0,1,479,349
10p,11,46160,0,10,O,white,CQoQoCQoCQ,0,1,11672,635
10p,12,59362,1,10,O,green,OoCQCoQoQC,0,1,5778,2321
10p,13,68369,0,10,O,white,CoQoCQCoQo,0,1,4830,901
10p,14,75003,0,10,O,white,CoQCoQoCQC,0,1,4240,785
10p,15,80921,1,10,O,white,OQCoQCoCoQ,1,1,2117,619
10p,16,84565,1,10,O,white,OCQoCoQoCQ,1,1,2102,547
10p,17,88111,1,10,O,green,OCoQoQCoCQ,1,1,1244,810
10p,18,91083,1,10,O,green,OoCQCQoCQo,1,1,1086,729
10p,19,93788,1,10,O,green,OoCQoCQoCQ,1,1,1159,563
10p,20,96401,0,10,O,white,CoQoCQoCQC,0,1,3501,899
10p,21,101705,0,10,O,white,oCQoCQCoQo,0,1,3946,741
10p,22,107281,0,10,O,white,CoQoCQCoQo,0,1,3092,1053
10p,23,112325,0,10,O,white,oQCoCQoQCQ,0,1,2567,865
10p,24,116671,1,10,O,green,OCoQCoQoCQ,1,1,1312,2000
10p,25,120929,0,10,O,green,oCQCQoQCoQ,0,1,1251,715
10p,26,123790,1,10,O,white,OoQCoQCoQC,1,1,1814,490
10p,27,127030,1,10,O,white,OQoCoQCQoC,1,1,2081,593
10p,28,130595,0,10,O,white,oQCoCQCoQo,0,1,2730,757
10p,29,134971,1,10,O,white,OoCQoQCoQC,1,1,1794,433
10p,30,138089,0,10,O,green,oQCoCQCoQo,0,1,1026,660
10p,31,147486,0,10,O,white,oQCQoCoQCo,0,1,3203,1359
10p,32,152979,0,10,O,green,CoQoCQCQoC,0,1,813,1520
10p,33,156224,1,10,O,white,OQoCQoCoCQ,1,1,1885,439
10p,34,159445,1,10,O,white,OQCoQCoCQo,1,1,1229,482
10p,35,162057,0,10,O,green,QoCoCQoCQC,0,1,1266,637
10p,36,164859,0,10,O,green,oQCoCQoQCQ,0,1,989,635
10p,37,167374,1,10,O,white,OoCQCQoQoC,1,1,1896,265
10p,38,170439,0,10,O,white,QCoQCoQCoC,0,1,3130,663
10p,39,175117,1,10,O,white,OQoCQCoCQo,1,1,1826,450
10p,40,178298,1,10,O,green,OQoCQCoCQo,1,1,1069,424
