sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
5p,1,25527,0,10,O,green,QCoCQoCoQo,0,1,8855,7948
5p,2,43237,1,10,O,white,OCoQCQoQCo,1,1,6529,1389
5p,3,52062,0,10,O,green,CoQCQoQCoQ,0,1,2807,877
5p,4,56656,1,10,O,green,OoCQoCQCoQ,1,1,1693,770
5p,5,60058,1,10,O,white,OoCQCoQoQC,0,1,3748,4018
5p,6,68710,0,10,O,green,QCoCQoCQoQ,0,1,1318,637
5p,7,71577,1,10,O,green,OQoCoQCoCQ,1,1,226,1809
5p,8,74539,0,10,O,white,CoQCoQCoQo,0,1,6465,849
5p,9,82756,0,10,O,white,oCQoQCoCQo,0,1,4724,512
5p,10,88906,0,10,O,green,CQoCoQoCQo,0,1,903,698
5p,11,91394,1,10,O,white,OCoQCoQCQo,1,1,1413,610
5p,12,94354,0,10,O,green,QoCQoCQoCQ,0,1,926,770
5p,13,96943,1,10,O,green,OCQoQCoCoQ,0,1,1022,742
5p,14,99599,1,10,O,green,OCQoCQoCQo,1,1,1917,1145
5p,15,103602,1,10,O,white,OoQCoCQCoQ,1,1,1200,786
5p,16,106529,0,10,O,white,QCoCQoCQoC,0,1,2339,636
5p,17,110374,0,10,O,white,QCoQCoQCoQ,0,1,2476,655
5p,18,114417,1,10,O,white,OoCQoCQCQo,1,1,1324,742
5p,19,117388,1,10,O,green,OoQCoQCQoC,1,1,937,166
5p,20,119380,0,10,O,green,QCoQCoCQoQ,0,1,2513,540
5p,21,123331,0,10,O,white,oCQCQoQCoQ,0,1,1879,608
5p,22,126730,1,10,O,green,OQoCoCQoCQ,1,1,854,500
5p,23,128971,1,10,O,green,OCQoCQoCQo,1,1,792,652
5p,24,131337,0,10,O,green,CoQoQCQoCo,0,1,889,661
5p,25,133791,0,10,O,green,CQoCQoCQoC,0,1,921,806
5p,26,136414,1,10,O,green,OCQoCQoQCo,1,1,916,519
5p,27,138755,1,10,O,white,OoQCQoCoCQ,0,1,2194,636
5p,28,142498,0,10,O,green,CQoCQoCoQC,0,1,1246,807
5p,29,145479,1,10,O,white,OQoCQoCQCo,1,1,2307,1090
5p,30,149766,0,10,O,white,oCQCQoCQoC,0,1,2406,665
5p,31,178027,1,10,O,white,OQoCoQCoQC,1,1,1147,440
5p,32,180537,0,10,O,white,oQCoCQoCQC,0,1,1729,653
5p,33,183816,0,10,O,white,QCoCoQCoQC,0,1,1438,880
5p,34,187024,1,10,O,white,OQCoCQoCQo,1,1,1781,443
5p,35,190139,0,10,O,white,oCQCQoQCoC,0,1,1595,602
5p,36,193257,1,10,O,green,OCQoCQoQCo,1,1,1135,228
5p,37,195515,0,10,O,green,QCoQCoCQoQ,0,1,4913,508
5p,38,201812,0,10,O,white,CoQoCQCoQC,0,1,1505,628
5p,39,204836,1,10,O,green,OQoCoCQCoQ,1,1,1035,643
5p,40,207395,1,10,O,white,OCoQCoQCoQ,1,1,2028,456
