sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
13g,1,13670,0,10,O,green,QCoCoQoCQC,0,1,3446,906
13g,2,18958,1,10,O,green,OQCoCQoCoQ,1,1,2321,467
13g,3,22651,0,10,O,green,QoCoQCQoCQ,0,1,3817,641
13g,4,28008,0,10,O,green,QoCQCoCoQo,0,1,3085,610
13g,5,32599,1,10,O,green,OQoCQoCoCQ,0,1,1846,587
13g,6,35942,1,10,O,green,OoQCoQCQoC,1,1,1388,1432
13g,7,39667,0,10,O,green,CoQCQoQCoQ,0,1,5225,526
13g,8,46297,0,10,O,green,QoCoCQoCQC,0,1,2971,938
13g,9,51099,0,10,O,green,QCoQCoCQoQ,0,1,5055,451
13g,10,57490,1,10,O,green,OCQoQCoCQo,1,1,1143,2769
13g,11,62289,1,10,O,green,OCoQoQCQCo,1,1,888,861
13g,12,64927,1,10,O,green,OCQoCQoCQo,1,1,1504,1562
13g,13,68943,1,10,O,green,OQoCoQCQoC,1,1,1771,720
13g,14,72333,0,10,O,green,oCQCoQoCQC,0,1,5685,550
13g,15,79447,0,10,O,green,QoCoQCQoCo,0,1,2171,617
13g,16,83132,0,10,O,green,QCoQoCQoCQ,0,1,3980,739
13g,17,88735,1,10,O,green,OCoQCQoCQo,1,1,1058,455
13g,18,91124,0,10,O,green,CQoCoQCoQC,0,1,4308,761
13g,19,97103,0,10,O,green,CoQoCQCQoC,0,1,3656,991
13g,20,102664,0,10,O,green,QCoQCoQoCo,0,1,2045,1004
13g,21,106597,0,10,O,green,QCoQoCQoCo,0,1,4107,568
13g,22,112163,1,10,O,green,OoQCQCoCoQ,1,1,2346,904
13g,23,116316,1,10,O,green,OCoQCQoCQo,1,1,1143,844
13g,24,119211,0,10,O,green,QCoQCoCQoQ,0,1,1389,546
13g,25,122054,0,10,O,green,CoQoQCQoCo,0,1,3839,1764
13g,26,128591,1,10,O,green,OoQCQoCQoC,1,1,983,457
13g,27,130909,0,10,O,green,CoQCoQoCQo,0,1,4577,714
13g,28,137105,1,10,O,green,OoQCoQCQCo,1,1,1425,675
13g,29,140101,0,10,O,green,oCQCQoQCoC,0,1,2411,865
13g,30,144275,1,10,O,green,OoQCoQCQoC,1,1,1903,1152
13g,31,151136,0,10,O,green,oCQCQoQoCQ,0,1,2240,918
13g,32,155244,1,10,O,green,OoCQoQCQCo,1,1,1197,727
13g,33,158057,1,10,O,green,OQoCoQCQoC,1,1,2646,461
13g,34,162076,1,10,O,green,OCoQCQoCQo,1,1,1372,884
13g,35,165230,1,10,O,green,OCQoQCoQoC,1,1,971,1157
13g,36,168278,0,10,O,green,CQoCQoQoCo,0,1,4156,587
13g,37,173914,1,10,O,green,OQoCoQCQCo,1,1,2310,397
13g,38,177515,1,10,O,green,OoQCQoCQCo,1,1,1775,736
13g,39,180978,1,10,O,green,OQoCoCQCQo,1,1,1580,285
13g,40,183736,0,10,O,green,QoCoQCoQCQ,0,1,2253,897
13g,1,16815,1,10,O,green,OoCQCQoQCo,1,1,1447,59
13g,2,19200,1,10,O,green,OCQoQCoCQo,1,1,1343,74
13g,3,21504,1,10,O,green,OCQoQCoQCo,1,1,912,43
13g,4,23354,0,10,O,green,QCoCQoCoQo,0,1,2416,570
13g,5,27277,1,10,O,green,OQCoCQoCoQ,1,1,1309,35
13g,6,29553,1,10,O,green,OCoQoCQoCQ,1,1,908,47
13g,7,31398,0,10,O,green,CoQCoQCoQC,0,1,1829,811
13g,8,34919,0,10,O,green,CQoQoCoQCQ,0,1,2817,534
13g,9,39152,0,10,O,green,oQCQoCoCQC,0,1,2262,505
13g,10,42812,1,10,O,green,OoQCQoCoCQ,1,1,996,59
13g,11,44760,1,10,O,green,OCQoQoCoQC,1,1,927,40
13g,12,46628,0,10,O,green,QCoQoCoCQo,0,1,1177,584
13g,13,49265,1,10,O,green,OCoQoCQoCQ,1,1,923,989
13g,14,52078,1,10,O,green,OCQoCQoCQo,1,1,1613,63
13g,15,54663,0,10,O,green,CQoQCoCQoC,0,1,2064,627
13g,16,58246,0,10,O,green,QCoCQoQCoQ,0,1,2026,661
13g,17,61810,1,10,O,green,OQCoCQoCQo,1,1,2510,77
13g,18,65301,0,10,O,green,QoCoQCoQCQ,0,1,5642,906
13g,19,72744,1,10,O,green,OoQCoQCoCQ,1,1,2343,62
13g,20,76061,0,10,O,green,QoCoCQoQCQ,0,1,5482,489
13g,21,82907,1,10,O,green,OCoQoQCQoC,1,1,2538,61
13g,22,86408,0,10,O,green,QoCoCQCQoQ,0,1,2731,676
13g,23,90750,1,10,O,green,OoCQoCQoQC,1,1,1276,75
13g,24,92986,1,10,O,green,OoCQCoQoQC,1,1,2135,27
13g,25,96061,1,10,O,green,OQoCQoCQCo,1,1,1562,79
13g,26,98600,0,10,O,green,CQoCoQoCQo,0,1,4260,497
13g,27,104263,0,10,O,green,oQCoQCoQCQ,0,1,2638,573
13g,28,108384,1,10,O,green,OQCoCoQCoQ,1,1,1097,104
13g,29,110480,0,10,O,green,QoCQoCoQCo,0,1,2660,541
13g,30,114583,0,10,O,green,CQoQCoCoQo,0,1,4238,818
13g,31,122695,1,10,O,green,OCoQCoQoQC,1,1,990,61
13g,32,124677,0,10,O,green,QCoQCoCQoC,0,1,2473,648
13g,33,128731,1,10,O,green,OQCoQCoQCo,1,1,1541,153
13g,34,131307,1,10,O,green,OoQCoQCQoC,1,1,1098,92
13g,35,133383,0,10,O,green,CoQCoQoCQC,0,1,2493,547
13g,36,137344,1,10,O,green,OoQCoCQoCQ,1,1,1307,78
13g,37,139616,0,10,O,green,QoCQoCoQCo,0,1,2895,1122
13g,38,144569,0,10,O,green,CoQoQCQoCQ,0,1,2829,1420
13g,39,149709,0,10,O,green,QCoQCoQoCo,0,1,4014,439
13g,40,155073,0,10,O,green,CQoCQoCoQC,0,1,1720,1673
13g,1,21707,1,10,O,green,OQoCoQCoQC,1,1,1101,322
13g,2,24058,1,10,O,green,OQCoCQoQoC,1,1,1664,58
13g,3,26668,0,10,O,green,CoQCoQCoQo,0,1,2945,682
13g,4,31195,0,10,O,green,oQCoQCoQCQ,0,1,2446,544
13g,5,35097,1,10,O,green,OCoQoCQCoQ,1,1,1437,71
13g,6,37525,1,10,O,green,OCoQoCQCoQ,1,1,1226,55
13g,7,39715,0,10,O,green,QoCoQCQCoC,0,1,2487,726
13g,8,43839,0,10,O,green,oCQCoQoQCo,0,1,5296,544
13g,9,50578,0,10,O,green,QCoCQoCoQC,0,1,4406,594
13g,10,56459,0,10,O,green,CoQCoQoCQC,0,1,2231,670
13g,11,60256,0,10,O,green,CQoQoCoQCQ,0,1,2251,558
13g,12,63986,1,10,O,green,OQCoQoCoQC,1,1,1446,84
13g,13,66443,0,10,O,green,oCQCQoCoQC,0,1,3309,470
13g,14,71120,1,10,O,green,OoQCoQCoQC,1,1,1592,64
13g,15,73647,0,10,O,green,oCQoCQoQCo,0,1,4645,559
13g,16,79746,0,10,O,green,oCQoQCoCQC,0,1,3839,900
13g,17,85376,1,10,O,green,OoCQCoQoCQ,1,1,1059,97
13g,18,87447,0,10,O,green,oCQCQoQCoQ,0,1,2975,589
13g,19,91949,0,10,O,green,CQoQCoQoCQ,0,1,3688,523
13g,20,97051,0,10,O,green,QoCQCoQoCo,0,1,3536,1342
13g,21,102823,1,10,O,green,OQoCoQCoQC,1,1,1852,69
13g,22,105634,1,10,O,green,OoCQCoQCoQ,1,1,1055,74
13g,23,107666,1,10,O,green,OQCoQoCQoC,1,1,1134,55
13g,24,109759,0,10,O,green,CoQCoQCoQC,0,1,2299,474
13g,25,113429,0,10,O,green,CoQCQoCQoQ,0,1,2829,460
13g,26,117628,1,10,O,green,OCoQCQoQCo,1,1,1038,47
13g,27,119601,0,10,O,green,QoCoCQCoQo,0,1,2781,562
13g,28,123841,1,10,O,green,OoQCQCoCQo,1,1,2627,93
13g,29,127447,0,10,O,green,QCoQCoQoCo,0,1,3528,452
13g,30,132334,1,10,O,green,OoQCQCoQCo,1,1,1130,90
13g,31,137242,1,10,O,green,OoCQoCQCoQ,1,1,2394,43
13g,32,140608,1,10,O,green,OCQoCQoQCo,1,1,902,66
13g,33,142492,1,10,O,green,OCoQCQoQCo,1,1,960,46
13g,34,144386,0,10,O,green,oQCQoCQoCo,0,1,4232,483
