sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
16g,1,16550,1,10,O,green,OCoQCoQCoQ,0,1,3208,412
16g,2,21034,0,10,O,green,oQCoQCoQCQ,0,1,6206,525
16g,3,28676,1,10,O,green,OCoQoQCQCo,0,1,1494,566
16g,4,31604,0,10,O,green,CQoQoCQoCo,0,1,2801,519
16g,5,35791,1,10,O,green,OoCQCoQoQC,0,1,2165,4161
16g,6,42967,1,10,O,green,OoQCoQCQCo,1,1,521,529
16g,7,44868,0,10,O,green,CQoQCoQCoC,0,1,3202,378
16g,8,49299,1,10,O,green,OQoCoCQoCQ,1,1,1728,88
16g,9,52026,0,10,O,green,CQoCoQoQCo,0,1,3468,391
16g,10,56751,1,10,O,green,OoQCQoCQoC,0,1,2773,794
16g,11,61180,1,10,O,green,OCQoCQoQCo,1,1,787,220
16g,12,63081,1,10,O,green,OoQCoQCoQC,1,1,3642,255
16g,13,67844,0,10,O,green,QoCoQCoQCo,0,1,4499,513
16g,14,73707,1,10,O,green,OoCQoQCQoC,1,1,946,88
16g,15,75606,0,10,O,green,oQCQCoCQoC,0,1,2638,389
16g,16,79498,0,10,O,green,oQCQoCQoCo,0,1,1597,474
16g,17,82463,0,10,O,green,QCoCoQCQoC,0,1,2080,1807
16g,18,87230,0,10,O,green,QCoQCoQCoC,0,1,3770,487
16g,19,92335,1,10,O,green,OCQoCQoQCo,1,1,765,1852
16g,20,95829,0,10,O,green,QoCoQCQCoQ,0,1,3548,551
16g,21,100792,1,10,O,green,OQoCoQCoQC,0,1,3946,559
16g,22,106159,1,10,O,green,OCoQCoQCoQ,1,1,2276,2091
16g,23,111374,0,10,O,green,QoCoQCQCoQ,3,0,4832,494
16g,24,117549,1,10,O,green,OQoCoQCoQC,1,1,1070,192
16g,25,119675,1,10,O,green,OQCoQoCoQC,1,1,934,178
16g,26,121637,1,10,O,green,OQCoQoCoCQ,1,1,1552,104
16g,27,124155,0,10,O,green,CQoCQoQoCo,0,1,4101,746
16g,28,129852,0,10,O,green,oCQoQCQCoQ,0,1,2806,582
16g,29,134089,1,10,O,green,OQoCoQCoQC,1,1,3102,1180
16g,30,139239,1,10,O,green,OoQCoQCQCo,0,1,4881,794
16g,31,149611,0,10,O,green,CoQoCQCQoQ,0,1,863,1994
16g,32,153330,0,10,O,green,oQCQoCQoCo,0,1,1254,524
16g,33,155957,0,10,O,green,oQCQoCQCoQ,0,1,6510,751
16g,34,164099,0,10,O,green,QoCoQCoQCQ,0,1,2412,715
16g,35,168109,0,10,O,green,CoQCoQoCQC,0,1,1518,474
16g,36,170966,1,10,O,green,OCQoCQoQCo,1,1,1207,1094
16g,37,174117,1,10,O,green,OCoQCoQoCQ,0,1,9429,559
16g,38,184998,0,10,O,green,oQCQoCQoCQ,5,0,2089,670
16g,39,188638,0,10,O,green,QCoCQoQCoQ,0,1,3100,583
16g,40,193248,1,10,O,green,OQoCoCQoCQ,1,1,2356,848
16g,1,16860,1,10,O,green,OQCoQCoQoC,1,1,772,2156
16g,2,20638,1,10,O,green,OQoCQoCQoC,1,1,1626,210
16g,3,23338,0,10,O,green,oCQoCQoQCo,0,1,2034,513
16g,4,26768,0,10,O,green,CoQCoQCQoC,0,1,3174,602
16g,5,31395,1,10,O,green,OoQCoQCoCQ,1,1,1012,1469
16g,6,34725,1,10,O,green,OQCoCQoCQo,1,1,712,753
16g,7,37055,0,10,O,green,CQoQoCQoCQ,0,1,1983,487
16g,8,40422,1,10,O,green,OQoCoQCoQC,1,1,1258,77
16g,9,42610,0,10,O,green,QoCQCoQoCo,0,1,2318,787
16g,10,46583,0,10,O,green,oCQCQoQCoC,0,1,1272,1368
16g,11,50123,1,10,O,green,OQCoQCoCoQ,1,1,1078,106
16g,12,52173,1,10,O,green,OQoCoCQCoQ,1,1,2524,101
16g,13,55699,0,10,O,green,oCQoQCoQCQ,0,1,2937,635
16g,14,60138,1,10,O,green,OoQCoQCoCQ,1,1,833,83
16g,15,61907,0,10,O,green,CoQCoQCoQC,0,1,1852,584
16g,16,65212,0,10,O,green,QoCQoCQoCQ,0,1,1941,845
16g,17,68866,1,10,O,green,OQoCQCoCQo,1,1,1219,37
16g,18,70974,1,10,O,green,OQoCoCQoCQ,1,1,1268,84
16g,19,73208,1,10,O,green,OQCoQCoCQo,1,1,1660,656
16g,20,76427,0,10,O,green,CQoQCoCQoC,0,1,4834,1785
16g,21,83901,0,10,O,green,CoQoQCoQCQ,0,1,989,693
16g,22,86461,0,10,O,green,CoQCQoCoQC,0,1,2738,584
16g,23,90635,1,10,O,green,OQCoCoQoCQ,1,1,722,144
16g,24,92352,1,10,O,green,OoQCQoCQoC,1,1,1564,88
16g,25,94871,0,10,O,green,QCoCoQoQCo,0,1,2829,615
16g,26,99205,1,10,O,green,OQoCQoCoQC,1,1,911,92
16g,27,101085,0,10,O,green,CQoQCoCQoC,0,1,888,1144
16g,28,103968,0,10,O,green,CoQoCQoQCo,0,1,2161,3885
16g,29,110865,0,10,O,green,QCoQCoQCoC,0,1,1811,512
16g,30,114056,1,10,O,green,OCQoCQoCoQ,1,1,698,110
16g,31,117980,0,10,O,green,oCQCoQoCQo,0,1,999,557
16g,32,120403,0,10,O,green,oQCoQCQoCQ,0,1,1758,576
16g,33,123592,1,10,O,green,OQCoCQoQCo,1,1,859,83
16g,34,125387,0,10,O,green,QoCoQCQoCo,0,1,2593,600
16g,35,129467,1,10,O,green,OQCoCQoCQo,1,1,871,402
16g,36,131595,1,10,O,green,OQCoQCoQCo,1,1,4047,170
16g,37,136682,0,10,O,green,CoQoCQCoQo,0,1,1246,610
16g,38,139406,0,10,O,green,QCoQCoCoQC,0,1,2192,532
16g,39,142987,1,10,O,green,OoQCQoCQoC,1,1,1096,1041
16g,40,145992,1,10,O,green,OoQCQoCQoC,1,1,650,727
16g,1,17396,0,10,O,green,oQCQoCQoCo,0,1,1558,429
16g,2,20283,1,10,O,green,OQCoCQoCQo,1,1,675,648
16g,3,22484,0,10,O,green,CoQoCQCQoC,0,1,1608,465
16g,4,25432,1,10,O,green,OQoCQoCoCQ,1,1,1065,86
16g,5,27500,0,10,O,green,oQCoCQoCQo,0,1,605,472
16g,6,29468,1,10,O,green,OCQoQCoQCo,1,1,928,695
16g,7,31982,1,10,O,green,OQCoCQoQCo,1,1,2793,166
16g,8,35814,1,10,O,green,OQoCQoCQoC,1,1,736,190
16g,9,37611,1,10,O,green,OoCQoQCQoC,1,1,1885,424
16g,10,40798,0,10,O,green,CQoCoQoQCQ,0,1,3311,448
16g,11,45448,1,10,O,green,OQCoQoCQCo,1,1,818,171
16g,12,47348,1,10,O,green,OCoQCoQCQo,1,1,1016,81
16g,13,49316,0,10,O,green,QoCQoCoQCo,0,1,2598,383
