sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
16,1,11961,1,10,O,white,OQCoQCoQoC,1,1,6712,658
16,2,20184,0,10,O,green,CQoQCoQCoQ,0,1,1830,803
16,3,23686,0,10,O,green,QCoCoQCoQo,0,1,1113,1416
16,4,27098,0,10,O,green,QoCQCoCoQo,0,1,1746,478
16,5,30175,0,10,O,white,oQCQCoQCoC,0,1,2537,1514
16,6,35091,0,10,O,white,oCQCoQCoQC,0,1,2264,391
16,7,38598,0,10,O,green,QCoCoQCQoQ,0,1,101,1172
16,8,40741,1,10,O,green,OCoQCoQoCQ,1,1,912,177
16,9,42715,0,10,O,white,oQCQCoQCoC,0,1,6320,790
16,10,50696,0,10,O,white,QCoCQoQoCo,0,1,3125,931
16,11,55636,0,10,O,green,QCoCoQoCQo,0,1,147,1156
16,12,57839,0,10,O,white,oCQCQoQCoC,0,1,4064,991
16,13,63751,1,10,O,green,OCQoCQoCQo,0,1,945,639
16,14,66219,0,10,O,green,CQoCQoCQoQ,0,1,109,2781
16,15,69964,0,10,O,white,CQoQCoQoCQ,0,1,3327,524
16,16,74700,1,10,O,green,OCoQCoQCQo,1,1,639,1407
16,17,77598,1,10,O,white,OQCoQoCQoC,10,0,115,1528
16,18,80107,1,10,O,white,OCoQoQCQCo,1,1,1674,278
16,19,82969,1,10,O,white,OoQCQoCoCQ,1,1,1134,764
16,20,85718,1,10,O,white,OCQoQCoQCo,1,1,1633,178
16,21,88396,1,10,O,green,OoQCoQCoCQ,1,1,752,99
16,22,90123,1,10,O,green,OCoQCQoCQo,1,1,822,76
16,23,91936,0,10,O,white,CQoQoCoCQo,0,1,1630,726
16,24,95163,0,10,O,white,CoQoCQCoQo,0,1,1773,624
16,25,98425,1,10,O,green,OQCoQoCoQC,1,1,711,104
16,26,100089,0,10,O,green,QCoCQoQoCo,0,1,1041,395
16,27,102378,1,10,O,green,OoQCoQCQoC,1,1,677,83
16,28,104064,1,10,O,white,OoQCoCQoCQ,1,1,1108,1130
16,29,107170,1,10,O,white,OCQoQCoQCo,1,1,1217,800
16,30,110055,0,10,O,green,oCQCoQCoQC,0,1,730,520
16,31,135747,0,10,O,white,QoCQCoCoQC,5,0,45,1126
16,32,137784,0,10,O,white,CQoCQoQCoQ,0,1,3941,1023
16,33,143599,1,10,O,green,OoCQoCQCoQ,1,1,533,185
16,34,145196,1,10,O,white,OCQoQoCQCo,1,1,799,95
16,35,146941,1,10,O,white,OCQoCoQCoQ,1,1,2034,1276
16,36,151147,1,10,O,white,OCQoCoQoCQ,1,1,1552,88
16,37,153667,1,10,O,green,OoCQCoQCQo,1,1,1512,1377
16,38,157420,1,10,O,green,OCQoCoQoQC,1,1,2504,1186
16,39,161973,0,10,O,green,CoQCQoQCoC,0,1,2580,555
16,40,165989,0,10,O,green,oCQoCQCoQo,0,1,1073,384
